time,seconds_elapsed,z,y,x
1682996846841427200,0.03642724609375,8.615499496459961,4.492300033569336,1.3270999193191528
1682996846861411600,0.05641162109375,8.615499496459961,4.492300033569336,1.3270999193191528
1682996846881418000,0.07641796875,8.615499496459961,4.492300033569336,1.3270999193191528
1682996846901413000,0.0964130859375,1.0480999946594238,-1.2211999893188477,9.673600196838379
1682996846921413000,0.1164130859375,1.0490000247955322,-1.2206000089645386,9.673600196838379
1682996846941413000,0.1364130859375,1.0549999475479126,-1.2196999788284302,9.673099517822266
1682996846961413000,0.1564130859375,1.0650999546051025,-1.215999960899353,9.672499656677246
1682996846981413000,0.1764130859375,1.0841000080108643,-1.2106999158859253,9.670999526977539
1682996847001413000,0.1964130859375,1.1050999164581299,-1.202199935913086,9.669699668884277
1682996847021413000,0.2164130859375,1.1101999282836914,-1.202199935913086,9.669099807739258
1682996847041413000,0.2364130859375,1.1217999458312988,-1.2002999782562256,9.668000221252441
1682996847061411600,0.25641162109375,1.1610000133514404,-1.2214999198913574,9.660699844360352
1682996847081413000,0.2764130859375,1.177299976348877,-1.209999918937683,9.660200119018555
1682996847101413000,0.2964130859375,1.191499948501587,-1.199199914932251,9.659799575805664
1682996847121415000,0.316414794921875,1.2035999298095703,-1.1895999908447266,9.659500122070312
1682996847141413000,0.3364130859375,1.2152999639511108,-1.1793999671936035,9.659299850463867
1682996847161413000,0.3564130859375,1.2247999906539917,-1.1691999435424805,9.659299850463867
1682996847181413000,0.3764130859375,1.2412999868392944,-1.1527999639511108,9.659199714660645
1682996847201413000,0.3964130859375,1.270799994468689,-1.132099986076355,9.65779972076416
1682996847221413000,0.4164130859375,1.2982999086380005,-1.118399977684021,9.655699729919434
1682996847241413000,0.4364130859375,1.3228999376296997,-1.1155999898910522,9.65269947052002
1682996847261413000,0.4564130859375,1.3228999376296997,-1.1173999309539795,9.65250015258789
1682996847281413000,0.4764130859375,1.3120999336242676,-1.1159999370574951,9.654099464416504
1682996847301413000,0.4964130859375,1.292799949645996,-1.114400029182434,9.656899452209473
1682996847321413000,0.5164130859375,1.2700999975204468,-1.1238999366760254,9.65880012512207
1682996847341424000,0.536424072265625,1.2401000261306763,-1.1299999952316284,9.661999702453613
1682996847361413000,0.5564130859375,1.201300024986267,-1.129499912261963,9.666999816894531
1682996847381413000,0.5764130859375,1.1626999378204346,-1.1590999364852905,9.66819953918457
1682996847401413000,0.5964130859375,1.1431999206542969,-1.2020000219345093,9.665299415588379
1682996847421413000,0.6164130859375,1.125,-1.232200026512146,9.663599967956543
1682996847441413000,0.6364130859375,1.104200005531311,-1.2664999961853027,9.661600112915039
1682996847461413000,0.6564130859375,1.0828999280929565,-1.3258999586105347,9.656000137329102
