time,seconds_elapsed,z,y,x,,,z,y,x,,,t,z,y,x
1.683E+18,0.754058105,0.403499991,0.308599979,1.066900015,,,1.440099955,-0.749899983,9.671199799,,,37,1.843599945,-0.441300005,10.73809981
1.683E+18,0.774058105,0.367300004,0.667299986,0.716499984,,,1.388000011,-0.755599976,9.67840004,,,38,1.755300015,-0.08829999,10.39490002
1.683E+18,0.794058105,0.212899998,0.898999989,-0.0083,,,1.336399913,-0.732299984,9.6875,,,39,1.549299911,0.166700006,9.6792
1.683E+18,0.814058105,0.135700002,1.07099998,-0.576699972,,,1.296000004,-0.67869997,9.696899414,,,40,1.431700006,0.39230001,9.120199442
1.683E+18,0.834058105,0.049899999,1.183399916,-0.859099984,,,1.273899913,-0.604799986,9.704699516,,,41,1.323799912,0.57859993,8.845599532
1.683E+18,0.854058105,-0.0274,1.174099922,-0.659099996,,,1.263000011,-0.526899993,9.710599899,,,42,1.235600011,0.647199929,9.051499903
1.683E+18,0.874058105,-0.068399996,1.09920001,-0.447699994,,,1.254999995,-0.461799979,9.715000153,,,43,1.1866,0.637400031,9.267300159
1.683E+18,0.894056396,0.053199999,1.083599925,-0.0955,,,1.260800004,-0.426599979,9.715799332,,,44,1.314000003,0.656999946,9.620299332
1.683E+18,0.914058105,0.225999996,0.994199991,0.495799989,,,1.284099936,-0.425399989,9.712800026,,,45,1.510099933,0.568800002,10.20860001
1.683E+18,0.934058105,0.118099995,1.011699915,0.637399971,,,1.313599944,-0.433099985,9.708600044,,,46,1.431699939,0.57859993,10.34600002
1.683E+18,0.954058105,0.300099999,0.994499981,0.575299978,,,1.357199907,-0.445299983,9.701999664,,,47,1.657299906,0.549199998,10.27729964
1.683E+18,0.974058105,0.379500002,0.889299989,0.787199974,,,1.395399928,-0.457800001,9.696000099,,,48,1.77489993,0.431499988,10.48320007
1.683E+18,0.994056396,0.465799987,0.881999969,0.9278,,,1.416999936,-0.460299999,9.692799568,,,49,1.882799923,0.421699971,10.62059957
1.683E+18,1.014058105,0.457699984,1.014599919,0.646299958,,,1.444700003,-0.43599999,9.689799309,,,50,1.902399987,0.57859993,10.33609927
1.683E+18,1.034058105,0.361499995,1.073099971,0.570299983,,,1.472299933,-0.396400005,9.687299728,,,51,1.833799928,0.676699966,10.25759971
1.683E+18,1.054058105,0.490499973,1.051399946,0.700500011,,,1.500100017,-0.355199993,9.684700012,,,52,1.99059999,0.696199954,10.38520002
1.683E+18,1.074058105,0.452600002,0.850199997,1.036800027,,,1.528199911,-0.310799986,9.681799889,,,53,1.980799913,0.539400011,10.71859992
1.683E+18,1.094058105,0.224599987,0.714699984,1.400399923,,,1.540499926,-0.273399979,9.680999756,,,54,1.765099913,0.441300005,11.08139968
1.683E+18,1.114058105,0.1391,0.669399977,1.763499975,,,1.547500014,-0.237999991,9.680799484,,,55,1.686600015,0.431399986,11.44429946
1.683E+18,1.134058105,0.337399989,0.399800003,2.422499895,,,1.564999938,-0.203699991,9.678799629,,,56,1.902399927,0.196100011,12.10129952
1.683E+18,1.154058105,0.196099997,-0.203999996,2.973099947,,,1.57889998,-0.158799991,9.677399635,,,57,1.774999976,-0.362799987,12.65049958
1.683E+18,1.174058105,0.047399998,-0.322400004,2.523099899,,,1.590199947,-0.099199995,9.676300049,,,58,1.637599945,-0.421599999,12.19939995
1.683E+18,1.194058105,-0.224399999,-0.358799994,1.083799958,,,1.60710001,-0.033399999,9.673899651,,,59,1.382700011,-0.392199993,10.75769961
1.683E+18,1.214056396,-0.34709999,-0.211099997,-0.149199992,,,1.621999979,0.024699999,9.671500206,,,60,1.274899989,-0.186399998,9.522300214
1.683E+18,1.234058105,-0.184399992,-0.159099996,-0.27759999,,,1.616099954,0.051199999,9.672399521,,,61,1.431699961,-0.107899997,9.394799531
1.683E+18,1.25405957,-0.242499992,0.068499997,-0.24499999,,,1.576200008,0.0491,9.678999901,,,62,1.333700016,0.117599998,9.433999911
1.683E+18,1.27405957,-0.301899999,-0.1417,-0.163000003,,,1.537499905,0.0436,9.685199738,,,63,1.235599905,-0.098099999,9.522199735
1.683E+18,1.29405957,-0.434899986,-0.471599996,-0.0995,,,1.503799915,0.069499999,9.690400124,,,64,1.06889993,-0.402099997,9.590900123
1.683E+18,1.31405957,-0.533500016,-0.788599968,0.0016,,,1.45539999,0.131599993,9.697099686,,,65,0.921899974,-0.656999975,9.698699686
1.683E+18,1.334058105,-0.269899994,-1.002699971,0.0069,,,1.417299986,0.198599994,9.701600075,,,66,1.147399992,-0.804099977,9.708500075
1.683E+18,1.354058105,-0.159999996,-1.122799993,-0.0048,,,1.395699978,0.25,9.703499794,,,67,1.235699981,-0.872799993,9.698699794
1.683E+18,1.374058105,-0.135199994,-1.13259995,-0.162699997,,,1.380599976,0.289199978,9.70459938,,,68,1.245399982,-0.843399972,9.541899383
1.683E+18,1.394056396,-0.234899998,-1.088699937,-0.564899981,,,1.372499943,0.323699981,9.704699516,,,69,1.137599945,-0.764999956,9.139799535
1.683E+18,1.414058105,-0.544499993,-0.998399973,-1.03489995,,,1.368299961,0.361000001,9.703999519,,,70,0.823799968,-0.637399971,8.669099569
1.683E+18,1.434058105,-0.803200006,-0.872399986,-1.455799937,,,1.362200022,0.40169999,9.703199387,,,71,0.559000015,-0.470699996,8.247399449
1.683E+18,1.454058105,-1.077700019,-0.960299969,-1.770699978,,,1.342499971,0.440499991,9.704299927,,,72,0.264799953,-0.519799978,7.933599949
1.683E+18,1.474058105,-1.09589994,-0.999300003,-1.616599917,,,1.31159997,0.469799995,9.707099915,,,73,0.21570003,-0.529500008,8.090499997
1.683E+18,1.49405957,-0.979900002,-0.890299976,-1.434399962,,,1.274099946,0.488199979,9.71119976,,,74,0.294199944,-0.402099997,8.276799798
1.683E+18,1.514058105,-0.70569998,-0.749799967,-1.271099925,,,1.245100021,0.494800001,9.714599609,,,75,0.539400041,-0.254999965,8.443499684
1.683E+18,1.534058105,-0.550300002,-0.627799988,-1.265100002,,,1.217100024,0.490499973,9.718400002,,,76,0.666800022,-0.137300014,8.453299999
1.683E+18,1.554058105,-0.395999998,-0.508300006,-1.327799916,,,1.190299988,0.478899986,9.722299576,,,77,0.79429999,-0.029400021,8.39449966
1.683E+18,1.574058105,-0.186499998,-0.394699991,-1.30189991,,,1.167199969,0.463399976,9.725899696,,,78,0.980699971,0.068699986,8.423999786
1.683E+18,1.594058105,0.0253,-0.111899994,-1.461599946,,,1.15139997,0.4454,9.728599548,,,79,1.17669997,0.333500005,8.266999602
1.683E+18,1.614058105,0.0019,0.151999995,-1.502399921,,,1.145399928,0.426499993,9.730099678,,,80,1.147299928,0.578499988,8.227699757
1.683E+18,1.634058105,-0.052099999,0.459199995,-1.35679996,,,1.140699983,0.403699994,9.731699944,,,81,1.088599984,0.862899989,8.374899983
1.683E+18,1.654058105,-0.081699997,0.787799954,-0.691999972,,,1.130999923,0.379099995,9.733799934,,,82,1.049299926,1.166899949,9.041799963
1.683E+18,1.674058105,-0.189300001,0.940499961,0.471599996,,,1.111099958,0.353899986,9.736999512,,,83,0.921799958,1.294399947,10.20859951
1.683E+18,1.694056396,-0.265899986,0.768999994,1.135499954,,,1.089599967,0.338999987,9.739999771,,,84,0.823699981,1.10799998,10.87549973
1.683E+18,1.714056396,-0.296999991,0.965699971,1.477800012,,,1.081599951,0.338499993,9.74090004,,,85,0.78459996,1.304199964,11.21870005
1.683E+18,1.734058105,-0.273799986,1.173900008,2.007999897,,,1.087700009,0.336199999,9.740300179,,,86,0.813900024,1.510100007,11.74830008
1.683E+18,1.754058105,-0.511699975,1.188199997,2.61500001,,,1.080500007,0.331799984,9.741199493,,,87,0.568800032,1.519999981,12.3561995
1.683E+18,1.774058105,-0.692699969,0.982799947,2.91629982,,,1.055500031,0.331200004,9.743999481,,,88,0.362800062,1.313999951,12.6602993
1.683E+18,1.794058105,-0.782700002,0.388099998,3.161199808,,,1.047500014,0.347299993,9.744299889,,,89,0.264800012,0.735399991,12.9054997
1.683E+18,1.814058105,-0.620199978,-0.178899989,2.850999832,,,1.07130003,0.375099987,9.740699768,,,90,0.451100051,0.196199998,12.5916996
1.683E+18,1.834058105,-0.078400001,-0.392800003,2.143300056,,,1.137499928,0.392800003,9.732500076,,,91,1.059099928,0,11.87580013
1.683E+18,1.854056396,0.481999993,-0.467699975,1.888499975,,,1.224300027,0.379399985,9.722499847,,,92,1.70630002,-0.08829999,11.61099982
1.683E+18,1.874058105,0.517799973,-0.470599979,1.659500003,,,1.286599994,0.333299994,9.716099739,,,93,1.804399967,-0.137299985,11.37559974
1.683E+18,1.894056396,0.432099998,-0.468899995,0.848899961,,,1.323199987,0.282599986,9.712800026,,,94,1.755299985,-0.186300009,10.56169999
1.683E+18,1.914058105,0.215399995,-0.628099978,-0.020099999,,,1.353500009,0.265300006,9.70909977,,,95,1.568900004,-0.362799972,9.68899977
1.683E+18,1.934058105,0.0757,-1.124199986,0.351799995,,,1.346099973,0.280799985,9.709699631,,,96,1.421799973,-0.843400002,10.06149963
1.683E+18,1.954058105,0.0149,-1.684599996,1.421899915,,,1.279500008,0.291999996,9.718400002,,,97,1.294400007,-1.3926,11.14029992
1.683E+18,1.974058105,-0.068899997,-1.912599921,1.792099953,,,1.18690002,0.274899989,9.730599403,,,98,1.118000023,-1.637699932,11.52269936
1.683E+18,1.994056396,-0.0308,-1.643199921,0.832199991,,,1.119300008,0.25059998,9.739299774,,,99,1.088500008,-1.39259994,10.57149976
1.683E+18,2.014058105,0.081500001,-1.39139998,-0.592599988,,,1.095199943,0.243999988,9.742199898,,,100,1.176699944,-1.147399992,9.14959991
1.683E+18,2.034058105,0.211999997,-1.219200015,-1.396999955,,,1.092199922,0.248300001,9.742400169,,,101,1.304199919,-0.970900014,8.345400214
