time,seconds_elapsed,z,y,x,,z,y,x,,,t,z,y,x
1.68301E+18,7.861399658,-0.359799981,0.204300001,-0.831099987,,1.046299934,-0.32189998,9.745299339,,,392,0.686499953,-0.117599979,8.914199352
1.68301E+18,7.881399658,-0.210799992,0.074699998,-0.621899962,,1.073799968,-0.329699993,9.742099762,,,393,0.862999976,-0.254999995,9.1201998
1.68301E+18,7.901399658,0.152500004,-0.140599996,0.421099991,,1.102699995,-0.3398,9.738499641,,,394,1.255199999,-0.480399996,10.15959963
1.68301E+18,7.921399658,0.500800014,-0.367300004,1.904199958,,1.117200017,-0.358199984,9.736199379,,,395,1.618000031,-0.725499988,11.64039934
1.68301E+18,7.941399658,0.647899985,-0.3028,2.934899807,,1.117200017,-0.38349998,9.735199928,,,396,1.765100002,-0.68629998,12.67009974
1.68301E+18,7.961399658,0.601000011,-0.214999989,3.484999895,,1.115100026,-0.412499994,9.73429966,,,397,1.716100037,-0.627499983,13.21929955
1.68301E+18,7.981399658,0.482599974,-0.307999998,3.564199924,,1.115800023,-0.427399993,9.733499527,,,398,1.598399997,-0.735399991,13.29769945
1.68301E+18,8.001399658,0.619899988,-0.564700007,3.270999908,,1.125499964,-0.425699979,9.732500076,,,399,1.745399952,-0.990399987,13.00349998
1.68301E+18,8.021399658,0.954899967,-1.173399925,4.008199692,,1.143700004,-0.415199995,9.730799675,,,400,2.09859997,-1.58859992,13.73899937
1.68301E+18,8.041399658,0.787199974,-1.107499957,4.821000099,,1.134799957,-0.412399977,9.731999397,,,401,1.921999931,-1.519899935,14.5529995
1.68301E+18,8.061399658,0.109399997,-0.547299981,4.064199924,,1.116400003,-0.423500001,9.733599663,,,402,1.2258,-0.970799983,13.79779959
1.68301E+18,8.081399658,-0.400299996,-0.103999995,2.387799978,,1.11619997,-0.435199976,9.733099937,,,403,0.715899974,-0.539199971,12.12089992
1.68301E+18,8.101399658,-0.254900008,-0.244899988,0.937099993,,1.127699971,-0.421799988,9.73239994,,,404,0.872799963,-0.666699976,10.66949993
1.68301E+18,8.121399658,0.238299996,-0.598100007,0.321199983,,1.154199958,-0.392199993,9.730500221,,,405,1.392499954,-0.9903,10.0517002
1.68301E+18,8.141399658,0.505999982,-0.819499969,-0.059,,1.180599928,-0.366999984,9.728300095,,,406,1.68659991,-1.186499953,9.669300094
1.68301E+18,8.161399658,0.406599998,-0.686199963,-0.193899989,,1.201599956,-0.363099992,9.725899696,,,407,1.608199954,-1.049299955,9.531999707
1.68301E+18,8.181399658,-0.0173,-0.354299992,-0.0372,,1.194100022,-0.381099999,9.726200104,,,408,1.176800022,-0.735399991,9.689000104
1.68301E+18,8.201399658,-0.216600001,0.0016,-0.088100001,,1.167899966,-0.413499981,9.727999687,,,409,0.951299965,-0.411899981,9.639899686
1.68301E+18,8.221399658,-0.1303,0.130400002,-0.335199982,,1.140399933,-0.444199979,9.729899406,,,410,1.010099933,-0.313799977,9.394699425
1.68301E+18,8.241399658,0.199299991,0.052899998,-0.7773,,1.124499917,-0.4648,9.730799675,,,411,1.323799908,-0.411900003,8.953499675
1.68301E+18,8.261399658,0.484599978,-0.040599998,-1.072099924,,1.11379993,-0.479000002,9.731399536,,,412,1.598399907,-0.5196,8.659299612
1.68301E+18,8.281399658,0.56189996,-0.0028,-1.004599929,,1.095299959,-0.497199982,9.732500076,,,413,1.657199919,-0.499999982,8.727900147
1.68301E+18,8.301399658,0.535899997,0.209999993,-0.976399958,,1.072299957,-0.523800015,9.733699799,,,414,1.608199954,-0.313800022,8.75729984
1.68301E+18,8.321399658,0.430299997,0.353799999,-0.947899997,,1.050400019,-0.549899995,9.734700203,,,415,1.480700016,-0.196099997,8.786800206
1.68301E+18,8.341399658,0.330799997,0.49969998,-1.135100007,,1.032299995,-0.568300009,9.735499382,,,416,1.363099992,-0.068600029,8.600399375
1.68301E+18,8.361399658,0.203099996,0.455799997,-1.380999923,,1.022599936,-0.573499978,9.736199379,,,417,1.225699931,-0.117699981,8.355199456
1.68301E+18,8.381399658,0.228199989,0.377900004,-1.637099981,,1.017199993,-0.564199984,9.737400055,,,418,1.245399982,-0.18629998,8.100300074
1.68301E+18,8.401399658,0.246399999,0.352200001,-1.913399935,,1.008700013,-0.548299968,9.739199638,,,419,1.255100012,-0.196099967,7.825799704
1.68301E+18,8.421399658,0.255099982,0.442000002,-2.219300032,,1.000100017,-0.530299962,9.741000175,,,420,1.255199999,-0.08829996,7.521700144
1.68301E+18,8.441399658,0.233599991,0.511799991,-2.466300011,,0.992199957,-0.511799991,9.742799759,,,421,1.225799948,0,7.276499748
1.68301E+18,8.461399658,0.222899988,0.562599957,-2.389699936,,0.983199954,-0.493999988,9.744699478,,,422,1.206099942,0.068599969,7.354999542
1.68301E+18,8.481399658,0.074599996,0.513999999,-2.263999939,,0.974599957,-0.474799991,9.746500015,,,423,1.049199954,0.039200008,7.482500076
1.68301E+18,8.501399658,0.205299988,0.520599961,-2.069299936,,0.971399963,-0.451899976,9.747900009,,,424,1.176699951,0.068699986,7.678600073
1.68301E+18,8.521399658,0.619799972,0.44569999,-1.637799978,,0.978499949,-0.435900003,9.747900009,,,425,1.598299921,0.009799987,8.110100031
1.68301E+18,8.541399658,0.893000007,0.256199986,-0.509499967,,0.989799976,-0.422899991,9.74739933,,,426,1.882799983,-0.166700006,9.237899363
1.68301E+18,8.561399658,0.895199955,0.0089,0.89199996,,0.987599969,-0.410999984,9.748099327,,,427,1.882799923,-0.402099984,10.64009929
1.68301E+18,8.581399658,1.049299955,-0.325899988,2.166699886,,0.990399957,-0.399699986,9.748299599,,,428,2.039699912,-0.725599974,11.91499949
1.68301E+18,8.601399658,1.217599988,-0.719399989,3.648899794,,1.008399963,-0.388699979,9.746899605,,,429,2.225999951,-1.108099967,13.3957994
1.68301E+18,8.621399658,1.243799925,-0.587799966,4.249300003,,1.031199932,-0.3829,9.744699478,,,430,2.274999857,-0.970699966,13.99399948
1.68301E+18,8.641399658,0.944000006,-0.277500004,3.733199835,,1.066200018,-0.379399985,9.741099358,,,431,2.010200024,-0.656899989,13.47429919
1.68301E+18,8.661399658,0.773400009,-0.413399994,3.208899975,,1.119199991,-0.361200005,9.735799789,,,432,1.8926,-0.774599999,12.94469976
1.68301E+18,8.681399658,0.703599989,-0.61680001,2.959699869,,1.179199934,-0.324599981,9.729999542,,,433,1.882799923,-0.941399992,12.68969941
1.68301E+18,8.701399658,0.32889998,-0.874899983,3.052899837,,1.23029995,-0.282199979,9.724999428,,,434,1.559199929,-1.157099962,12.77789927
1.68301E+18,8.721399658,-0.29549998,-1.185599923,2.919099808,,1.266299963,-0.236299992,9.721599579,,,435,0.970799983,-1.421899915,12.64069939
1.68301E+18,8.741399658,-0.782599986,-1.290799975,2.205600023,,1.292599916,-0.189899996,9.719200134,,,436,0.509999931,-1.480699971,11.92480016
1.68301E+18,8.761399658,-1.237599969,-1.030399919,1.178499937,,1.315999985,-0.15609999,9.716599464,,,437,0.078400016,-1.186499909,10.8950994
1.68301E+18,8.781399658,-1.442999959,-0.702199996,0.358399987,,1.344900012,-0.141099989,9.712900162,,,438,-0.098099947,-0.843299985,10.07130015
1.68301E+18,8.801399658,-1.561800003,-0.484699994,-0.0308,,1.365700006,-0.14289999,9.710000038,,,439,-0.196099997,-0.627599984,9.679200038
1.68301E+18,8.821402832,-1.513199925,-0.344300002,-0.069799997,,1.366099954,-0.155699998,9.709699631,,,440,-0.147099972,-0.5,9.639899634
1.68301E+18,8.841399658,-1.279699922,-0.064300001,-0.111099996,,1.348399997,-0.180799991,9.711799622,,,441,0.068700075,-0.245099992,9.600699626
1.68301E+18,8.861399658,-1.078999996,0.215700001,-0.221499994,,1.324199915,-0.215700001,9.714399338,,,442,0.245199919,0,9.492899343
1.68301E+18,8.881401367,-0.804499984,0.3213,-0.488099992,,1.304700017,-0.252700001,9.716099739,,,443,0.500200033,0.068599999,9.227999747
1.68301E+18,8.901399658,-0.500499964,0.372299999,-0.959199965,,1.294799924,-0.283999979,9.716599464,,,444,0.79429996,0.08830002,8.757399499
1.68301E+18,8.921399658,-0.283199996,0.312700003,-1.272400022,,1.293299913,-0.312700003,9.715899467,,,445,1.010099918,0,8.443499446
1.68301E+18,8.941399658,-0.331200004,0.342099994,-1.457899928,,1.292199969,-0.342099994,9.715099335,,,446,0.960999966,0,8.257199407
1.68301E+18,8.961401367,-0.456399977,0.416199982,-1.467999935,,1.280099988,-0.377000004,9.715399742,,,447,0.823700011,0.039199978,8.247399807
1.68301E+18,8.981399658,-0.482299984,0.587099969,-1.320799947,,1.266799927,-0.420399994,9.715299606,,,448,0.784499943,0.166699976,8.39449966
1.68301E+18,9.001399658,-0.452099979,0.792099953,-1.192499995,,1.256199956,-0.468499988,9.714499474,,,449,0.804099977,0.323599964,8.521999478
1.68301E+18,9.021401367,-0.555499971,0.977799952,-1.121999979,,1.251799941,-0.516799986,9.712599754,,,450,0.69629997,0.460999966,8.590599775
1.68301E+18,9.041399658,-0.748299956,1.157500029,-1.129899979,,1.248399973,-0.559300005,9.710700035,,,451,0.500100017,0.598200023,8.580800056
1.68301E+18,9.061399658,-0.897099972,1.208899975,-1.166999936,,1.250199914,-0.590999961,9.708600044,,,452,0.353099942,0.617900014,8.541600108
1.68301E+18,9.081399658,-0.970399976,1.176499963,-1.381099939,,1.254699945,-0.607800007,9.706999779,,,453,0.28429997,0.568699956,8.325899839
1.68301E+18,9.101399658,-0.907799959,1.073699951,-1.556599975,,1.260800004,-0.612800002,9.705900192,,,454,0.353000045,0.460899949,8.149300218
1.68301E+18,9.121399658,-0.832399964,0.982299984,-1.889799953,,1.263899922,-0.609699965,9.705699921,,,455,0.431499958,0.372600019,7.815899968
1.68301E+18,9.141399658,-0.667699993,0.845399976,-2.056799889,,1.265900016,-0.600300014,9.705999374,,,456,0.598200023,0.245099962,7.649199486
1.68301E+18,9.161401367,-0.45569998,0.757499993,-1.920899987,,1.259899974,-0.590799987,9.707399368,,,457,0.804199994,0.166700006,7.786499381
1.68301E+18,9.181401367,-0.344899982,0.719699979,-1.648499966,,1.247099996,-0.582399964,9.709499359,,,458,0.902200013,0.137300014,8.060999393
1.68301E+18,9.201399658,-0.123999998,0.75150001,-1.405599952,,1.23210001,-0.574999988,9.711899757,,,459,1.108100012,0.176500022,8.306299806
1.68301E+18,9.221399658,-0.155900002,0.603999972,-0.848199964,,1.224799991,-0.564799964,9.713399887,,,460,1.068899989,0.039200008,8.865199924
1.68301E+18,9.241399658,-0.0491,0.188899994,0.15259999,,1.235700011,-0.551800013,9.712800026,,,461,1.186600011,-0.362900019,9.865400016
1.68301E+18,9.261399658,0.416399986,-0.252999991,1.771999955,,1.25059998,-0.541199982,9.711400032,,,462,1.666999966,-0.794199973,11.48339999
1.68301E+18,9.281399658,0.654399991,-0.308499992,3.17419982,,1.248000026,-0.544499993,9.71159935,,,463,1.902400017,-0.852999985,12.88579917
1.68301E+18,9.301399658,0.59799999,-0.078999996,4.036399841,,1.235800028,-0.558399975,9.712399483,,,464,1.833800018,-0.637399971,13.74879932
1.68301E+18,9.321401367,0.48179999,-0.0121,4.192399979,,1.224499941,-0.566399992,9.713399887,,,465,1.706299931,-0.578499991,13.90579987
1.68301E+18,9.341399658,0.616699994,-0.0801,3.927399874,,1.226899981,-0.557299972,9.713600159,,,466,1.843599975,-0.637399971,13.64100003
1.68301E+18,9.361399658,0.755199969,-0.554399967,3.98669982,,1.245199919,-0.524199963,9.71309948,,,467,2.000399888,-1.07859993,13.6997993
1.68301E+18,9.381401367,0.782499969,-0.907299995,4.16230011,,1.257200003,-0.475299984,9.713999748,,,468,2.039699972,-1.38259998,13.87629986
1.68301E+18,9.401399658,0.428299993,-0.905499995,3.581599951,,1.258399963,-0.42809999,9.716099739,,,469,1.686699957,-1.333599985,13.29769969
1.68301E+18,9.421401367,0.082199998,-0.84009999,2.393599987,,1.261199951,-0.385600001,9.717499733,,,470,1.343399949,-1.225699991,12.11109972
1.68301E+18,9.441399658,0.187099993,-0.807099998,1.539499998,,1.264099956,-0.349999994,9.718500137,,,471,1.451199949,-1.157099992,11.25800014
1.68301E+18,9.461401367,0.425999999,-0.649599969,0.998999953,,1.260599971,-0.331,9.719599724,,,472,1.68659997,-0.98059997,10.71859968
1.68301E+18,9.481399658,0.3926,-0.436800003,0.692900002,,1.245100021,-0.327999979,9.721699715,,,473,1.637700021,-0.764799982,10.41459972
1.68301E+18,9.501399658,0.294699997,-0.175899997,0.404899985,,1.215399981,-0.333999991,9.725199699,,,474,1.510099977,-0.509899989,10.13009968
1.68301E+18,9.521401367,0.208099991,0.046299998,-0.109699994,,1.174600005,-0.340499997,9.729999542,,,475,1.382699996,-0.294199999,9.620299548
1.68301E+18,9.541401367,0.262999982,0.166299999,-0.62379998,,1.139199972,-0.342799991,9.734199524,,,476,1.402199954,-0.176499993,9.110399544
1.68301E+18,9.561399658,0.467500001,0.2509,-1.175199986,,1.121099949,-0.339100003,9.736399651,,,477,1.58859995,-0.088200003,8.561199665
1.68301E+18,9.581399658,0.583599985,0.310599983,-1.686399937,,1.112900019,-0.330199987,9.737599373,,,478,1.696500003,-0.019600004,8.051199436
1.68301E+18,9.601399658,0.532899976,0.335999995,-2.227099895,,1.104699969,-0.316399992,9.738999367,,,479,1.637599945,0.019600004,7.511899471
1.68301E+18,9.621399658,0.268599987,0.314899981,-2.572199821,,1.094499946,-0.295300007,9.74090004,,,480,1.363099933,0.019599974,7.168700218
1.68301E+18,9.641399658,-0.049899999,0.2685,-2.535399914,,1.079599977,-0.2685,9.743299484,,,481,1.029699977,0,7.20789957
1.68301E+18,9.661401367,-0.265599996,0.189099997,-2.253999949,,1.059999943,-0.238099992,9.746199608,,,482,0.794399947,-0.048999995,7.492199659
1.68301E+18,9.681401367,-0.331099987,-0.051099997,-1.856099963,,1.027400017,-0.203799993,9.750499725,,,483,0.69630003,-0.25489999,7.894399762
1.68301E+18,9.701399658,-0.145300001,-0.212299988,-1.41079998,,0.978899956,-0.160300002,9.756299973,,,484,0.833599955,-0.372599989,8.345499992
1.68301E+18,9.721399658,0.184799999,-0.261399984,-0.995099962,,0.923199952,-0.120899998,9.762299538,,,485,1.107999951,-0.382299982,8.767199576
1.68301E+18,9.741401367,0.346799999,-0.240499988,-0.783800006,,0.878899992,-0.092799999,9.766699791,,,486,1.225699991,-0.333299987,8.982899785
1.68301E+18,9.761399658,0.619199991,-0.229899988,-0.814099967,,0.871299982,-0.074000001,9.767499924,,,487,1.490499973,-0.303899989,8.953399956
1.68301E+18,9.781399658,0.695800006,-0.252099991,-0.969999969,,0.882999957,-0.061699998,9.766599655,,,488,1.578799963,-0.313799988,8.796599686
1.68301E+18,9.801399658,0.236299992,-0.157899991,-0.880099952,,0.901199996,-0.057799999,9.764900208,,,489,1.137499988,-0.215699989,8.884800255
1.68301E+18,9.821401367,-0.0766,0.032199997,-1.209800005,,0.939599991,-0.071400002,9.761199951,,,490,0.862999991,-0.039200004,8.551399946
1.68301E+18,9.841399658,0.215399995,0.268000007,-1.606599927,,0.990699947,-0.101199999,9.755899429,,,491,1.206099942,0.166800007,8.149299502
1.68301E+18,9.861399658,0.281699985,0.579299986,-1.427299976,,1.012699962,-0.137999997,9.753199577,,,492,1.294399947,0.44129999,8.325899601
1.68301E+18,9.881401367,0.089899994,0.797699988,-1.103699923,,1.008299947,-0.170099989,9.753099442,,,493,1.098199941,0.627599999,8.649399519
1.68301E+18,9.901399658,-0.225400001,0.639999986,-0.485299975,,1.00999999,-0.188899994,9.752599716,,,494,0.78459999,0.451099992,9.267299742
1.68301E+18,9.921399658,-0.224199995,0.280599982,0.848399997,,1.008700013,-0.202199996,9.75249958,,,495,0.784500018,0.078399986,10.60089958
1.68301E+18,9.941399658,0.296499997,-0.207999989,2.876499891,,0.988099992,-0.213599995,9.754300117,,,496,1.28459999,-0.421599984,12.63080001
1.68301E+18,9.961401367,0.964899957,-0.391799986,4.472199917,,0.957099974,-0.225999996,9.757199287,,,497,1.921999931,-0.617799982,14.2293992
1.68301E+18,9.981399658,1.126299977,-0.346199989,4.872299671,,0.932999969,-0.2421,9.75909996,,,498,2.059299946,-0.58829999,14.63139963
1.68301E+18,10.00139966,0.983699977,-0.027099999,3.335199833,,0.957899988,-0.247400001,9.756599426,,,499,1.941599965,-0.274499999,13.09179926
1.68301E+18,10.02140137,0.334199995,-0.0252,1.9102,,1.028800011,-0.229699999,9.749799728,,,500,1.363000005,-0.254899999,11.65999973
1.68301E+18,10.04139966,-0.297800004,-0.602999985,2.026599884,,1.111799955,-0.201099992,9.741299629,,,501,0.813999951,-0.804099977,11.76789951
1.68301E+18,10.06139966,-0.961499989,-1.097499967,2.804899931,,1.147799969,-0.167499989,9.737699509,,,502,0.18629998,-1.264999956,12.54259944
1.68301E+18,10.08139966,-1.118700027,-1.080299973,3.480199814,,1.138299942,-0.15519999,9.739099503,,,503,0.019599915,-1.235499963,13.21929932
1.68301E+18,10.10140283,-1.210199952,-0.791899979,3.291999817,,1.121899962,-0.159299999,9.74090004,,,504,-0.08829999,-0.951199979,13.03289986
1.68301E+18,10.12139966,-0.980699956,-0.605599999,2.06799984,,1.137599945,-0.159299999,9.739099503,,,505,0.156899989,-0.764899999,11.80709934
1.68301E+18,10.14139966,-0.833499968,-0.729200006,1.024299979,,1.186499953,-0.1435,9.733499527,,,506,0.352999985,-0.872700006,10.75779951
1.68301E+18,10.16140137,-0.819000006,-0.886399984,0.567399979,,1.221099973,-0.123599999,9.729499817,,,507,0.402099967,-1.009999983,10.2968998
1.68301E+18,10.18140137,-0.961799979,-0.976099968,0.460099995,,1.226599932,-0.112299994,9.728899956,,,508,0.264799953,-1.088399962,10.18899995
1.68301E+18,10.20139966,-1.240100026,-0.897499979,0.633399963,,1.200899959,-0.112499997,9.732099533,,,509,-0.039200068,-1.009999976,10.3654995
1.68301E+18,10.22139966,-1.452099919,-0.691299975,0.433299989,,1.167699933,-0.122599997,9.736000061,,,510,-0.284399986,-0.813899972,10.16930005
1.68301E+18,10.24140137,-1.497999907,-0.601199985,-0.078999996,,1.144999981,-0.134199992,9.738599777,,,511,-0.352999926,-0.735399976,9.659599781
1.68301E+18,10.26139966,-1.536799908,-0.551499963,-0.47239998,,1.134799957,-0.144699991,9.739600182,,,512,-0.40199995,-0.696199954,9.267200202
1.68301E+18,10.28139966,-1.437099934,-0.468699992,-0.727299988,,1.133099914,-0.158899993,9.739600182,,,513,-0.30400002,-0.627599984,9.012300193
1.68301E+18,10.30139966,-1.295400023,-0.39289999,-0.864799976,,1.128700018,-0.175799996,9.7397995,,,514,-0.166700006,-0.568699986,8.874999523
1.68301E+18,10.32140137,-1.075099945,-0.207800001,-1.15049994,,1.114400029,-0.194199994,9.741099358,,,515,0.039300084,-0.401999995,8.590599418
1.68301E+18,10.34139966,-0.881899953,-0.058399998,-1.446099997,,1.0977,-0.216099992,9.742599487,,,516,0.215800047,-0.27449999,8.296499491
1.68301E+18,10.36139966,-0.789699972,0.043399997,-1.515799999,,1.083899975,-0.239500001,9.743599892,,,517,0.294200003,-0.196100004,8.227799892
1.68301E+18,10.38140137,-0.862800002,-0.037,-1.467999935,,1.068699956,-0.257099986,9.744799614,,,518,0.205899954,-0.294099987,8.276799679
1.68301E+18,10.40139966,-1.051100016,-0.143099993,-1.400900006,,1.051100016,-0.268599987,9.746399879,,,519,0,-0.41169998,8.345499873
1.68301E+18,10.42139966,-1.109599948,-0.25059998,-1.118399978,,1.031199932,-0.278899997,9.748199463,,,520,-0.078400016,-0.529499978,8.629799485
1.68301E+18,10.44139966,-1.225700021,-0.346399993,-0.453399986,,1.00999999,-0.290999979,9.750100136,,,521,-0.21570003,-0.637399971,9.29670015
1.68301E+18,10.46140137,-1.315999985,-0.238299996,0.407299995,,0.982599974,-0.310699999,9.752299309,,,522,-0.333400011,-0.548999995,10.1595993
1.68301E+18,10.48139966,-1.138599992,-0.100099996,1.112299919,,0.961999953,-0.341099977,9.753299713,,,523,-0.176600039,-0.441199973,10.86559963
1.68301E+18,10.50139966,-0.863099992,-0.0339,1.211300015,,0.961199999,-0.368099988,9.752399445,,,524,0.098100007,-0.401999988,10.96369946
1.68301E+18,10.52140137,-0.471799999,0.064800002,1.173900008,,0.972000003,-0.388399988,9.750599861,,,525,0.500200003,-0.323599987,10.92449987
1.68301E+18,10.54139966,-0.106399998,0.0222,1.284199953,,0.988999963,-0.404699981,9.748199463,,,526,0.882599965,-0.382499982,11.03239942
1.68301E+18,10.56139966,0.168499991,-0.041200001,1.747699976,,1.00819993,-0.41959998,9.745599747,,,527,1.176699921,-0.460799981,11.49329972
1.68301E+18,10.58139966,0.245199993,0.009699999,2.279000044,,1.019699931,-0.431400001,9.743899345,,,528,1.264899924,-0.421700002,12.02289939
1.68301E+18,10.60139966,0.081599995,0.0167,2.103499889,,1.026499987,-0.4384,9.742899895,,,529,1.108099982,-0.421700001,11.84639978
1.68301E+18,10.62139966,0.072499998,0.111699998,1.350199938,,1.045400023,-0.435299993,9.741000175,,,530,1.117900021,-0.323599994,11.09120011
1.68301E+18,10.64139966,0.0164,0.056499999,0.626699984,,1.072099924,-0.419399977,9.738800049,,,531,1.088499924,-0.362899978,10.36550003
1.68301E+18,10.66140137,0.0074,0.0043,-0.037799999,,1.100600004,-0.396599978,9.736599922,,,532,1.108000004,-0.392299979,9.698799923
1.68301E+18,10.68140137,0.037299998,-0.0416,-0.642399967,,1.139299989,-0.370199978,9.733099937,,,533,1.176599987,-0.411799978,9.090699971
1.68301E+18,10.70139966,-0.054299999,-0.038799997,-1.207000017,,1.182099938,-0.343499988,9.729000092,,,534,1.127799939,-0.382299986,8.522000074
1.68301E+18,10.72139966,-0.197899997,-0.152699992,-1.447399974,,1.227599978,-0.317900002,9.724299431,,,535,1.029699981,-0.470599994,8.276899457
1.68301E+18,10.74140137,-0.310599983,-0.414299995,-0.855499983,,1.261799932,-0.291700006,9.72069931,,,536,0.951199949,-0.706,8.865199327
1.68301E+18,10.76139966,-0.317900002,-0.911599994,0.380199999,,1.269199967,-0.265100002,9.720499992,,,537,0.951299965,-1.176699996,10.10069999
1.68301E+18,10.78139966,-0.138300002,-1.219399929,1.348799944,,1.256299973,-0.241699994,9.722799301,,,538,1.117999971,-1.461099923,11.07159925
1.68301E+18,10.80139966,0.033500001,-1.478399992,1.747200012,,1.23149991,-0.217999995,9.726499557,,,539,1.264999911,-1.696399987,11.47369957
1.68301E+18,10.82140137,0.609699965,-1.769799948,1.353399992,,1.224099994,-0.191399992,9.727999687,,,540,1.833799958,-1.961199939,11.08139968
1.68301E+18,10.84139966,0.941699982,-2.054899931,0.953499973,,1.245100021,-0.161299989,9.725899696,,,541,2.186800003,-2.21619992,10.67939967
1.68301E+18,10.86140283,1.175099969,-1.914099932,0.898399949,,1.27639997,-0.145199999,9.722099304,,,542,2.451499939,-2.059299931,10.62049925
1.68301E+18,10.88140137,1.047399998,-1.480499983,0.8829,,1.306100011,-0.157099992,9.717999458,,,543,2.353500009,-1.637599975,10.60089946
1.68301E+18,10.90139966,0.775599957,-0.947799981,0.5255,,1.342599988,-0.179899991,9.712599754,,,544,2.118199944,-1.127699971,10.23809975
1.68301E+18,10.92139966,0.358799994,-0.844699979,-0.29429999,,1.3671,-0.20449999,9.70870018,,,545,1.725899994,-1.049199969,9.41440019
1.68301E+18,10.94139966,-0.0188,-0.711199999,-0.955899954,,1.401499987,-0.220299989,9.703399658,,,546,1.382699987,-0.931499988,8.747499704
1.68301E+18,10.96140137,-0.294,-0.683600008,-1.36439991,,1.421800017,-0.238199994,9.700099945,,,547,1.127800018,-0.921800002,8.335700035
1.68301E+18,10.98139966,-0.194199994,-0.546099961,-1.459100008,,1.439700007,-0.267699987,9.69659996,,,548,1.245500013,-0.813799948,8.237499952
1.68301E+18,11.00139966,-0.0964,-0.24589999,-1.163100004,,1.439899921,-0.322799981,9.694899559,,,549,1.343499921,-0.568699971,8.531799555
1.68301E+18,11.02140137,-0.114599995,0.057099998,-0.82889998,,1.42869997,-0.390599996,9.694099426,,,550,1.314099975,-0.333499998,8.865199447
1.68301E+18,11.04140137,-0.247899994,0.355199993,-0.562900007,,1.414899945,-0.463099986,9.692899704,,,551,1.166999951,-0.107899994,9.129999697
1.68301E+18,11.06139966,-0.540300012,0.534099996,-0.364799976,,1.403299928,-0.534099996,9.690999985,,,552,0.862999916,0,9.326200008
1.68301E+18,11.08139966,-0.598800004,0.643899977,-0.203799993,,1.402999997,-0.604699969,9.686900139,,,553,0.804199994,0.039200008,9.483100146
1.68301E+18,11.10139966,-0.552699983,0.739899993,-0.138799995,,1.415599942,-0.671199977,9.680600166,,,554,0.862899959,0.068700016,9.541800171
1.68301E+18,11.12139966,-0.240899995,0.889599979,0.191,,1.42750001,-0.73269999,9.674399376,,,555,1.186600015,0.156899989,9.865399376
1.68301E+18,11.14139966,0.148599997,1.028399944,0.343199998,,1.430199981,-0.792999983,9.669300079,,,556,1.578799978,0.235399961,10.01250008
1.68301E+18,11.16140137,0.64410001,1.237599969,0.367399991,,1.424999952,-0.855099976,9.664699554,,,557,2.069099963,0.382499993,10.03209955
1.68301E+18,11.18140137,0.894699991,1.364799976,0.362100005,,1.41960001,-0.913699985,9.660200119,,,558,2.314300001,0.451099992,10.02230012
1.68301E+18,11.20139966,0.921099961,1.366699934,0.611199975,,1.412699938,-0.964699984,9.656199455,,,559,2.333799899,0.40199995,10.26739943
1.68301E+18,11.22139966,0.662099957,1.451399922,0.73269999,,1.406999946,-1.010100007,9.652400017,,,560,2.069099903,0.441299915,10.38510001
1.68301E+18,11.24139966,0.299999982,1.568599939,0.423299998,,1.416099906,-1.039099932,9.647999763,,,561,1.716099888,0.529500008,10.07129976
1.68301E+18,11.26139966,-0.265100002,1.499499917,0.053999998,,1.432099938,-1.048399925,9.644599915,,,562,1.166999936,0.451099992,9.698599912
1.68301E+18,11.28139966,-0.568099976,1.394400001,-0.218400002,,1.450699925,-1.041299939,9.64260006,,,563,0.88259995,0.353100061,9.424200058
1.68301E+18,11.30139966,-0.869099975,1.028100014,-0.2086,,1.467399955,-1.018299937,9.64260006,,,564,0.59829998,0.009800076,9.43400006
1.68301E+18,11.32140137,-0.788399994,0.36679998,0.544099987,,1.474799991,-0.984699965,9.644899368,,,565,0.686399996,-0.617899984,10.18899935
1.68301E+18,11.34139966,-0.298799992,-0.449499995,2.303200006,,1.45599997,-0.952699959,9.651000023,,,566,1.157199979,-1.402199954,11.95420003
1.68301E+18,11.36139966,0.1461,-0.492199987,3.735699892,,1.403299928,-0.939499974,9.660099983,,,567,1.549399927,-1.431699961,13.39579988
1.68301E+18,11.38140137,0.310299993,-0.266299993,3.610999823,,1.346899986,-0.949599981,9.667099953,,,568,1.657199979,-1.215899974,13.27809978
1.68301E+18,11.40139966,0.684599996,-0.090499997,1.690899968,,1.355099916,-0.958700001,9.665100098,,,569,2.039699912,-1.049199998,11.35600007
1.68301E+18,11.42139966,0.465399981,-0.228099987,0.077399999,,1.407599926,-0.92899996,9.660499573,,,570,1.872999907,-1.157099947,9.737899572
1.68301E+18,11.44139966,0.34829998,-0.264400005,-0.476199985,,1.465899944,-0.892699957,9.655200005,,,571,1.814199924,-1.157099962,9.17900002
1.68301E+18,11.46140137,-0.389699996,-0.38409999,-0.57069999,,1.50759995,-0.861299992,9.65170002,,,572,1.117899954,-1.245399982,9.08100003
1.68301E+18,11.48139966,-1.125199914,-0.718800008,-0.580900013,,1.527199984,-0.820800006,9.652099609,,,573,0.40200007,-1.539600015,9.071199596
1.68301E+18,11.50139966,-1.514699936,-0.997699976,-0.400999993,,1.514699936,-0.767399967,9.658499718,,,574,0,-1.765099943,9.257499725
