time,seconds_elapsed,z,y,x,,,z,y,x,,,t,z,y,x
1.683E+18,2.317058105,0.248199999,0.089699998,0.438899994,,,1.49729991,-0.079899997,9.691299438,,,115,1.745499909,0.009800002,10.13019943
1.683E+18,2.337058105,0.613499999,-0.188099995,0.900599957,,,1.504699945,-0.0177,9.690499306,,,116,2.118199944,-0.205799995,10.59109926
1.683E+18,2.357058105,1.161899924,-0.504000008,2.901299953,,,1.505399942,0.023499999,9.690299988,,,117,2.667299867,-0.480500009,12.59159994
1.683E+18,2.377058105,1.404899955,-0.198699996,4.757499695,,,1.458599925,0.051599998,9.697400093,,,118,2.86349988,-0.147099998,14.45489979
1.683E+18,2.397058105,1.593299985,-0.131599993,5.28799963,,,1.397599936,0.063000001,9.706299782,,,119,2.99089992,-0.068599992,14.99429941
1.683E+18,2.417058105,1.643999934,-0.275299996,3.474999905,,,1.405699968,0.0792,9.704999924,,,120,3.049699903,-0.196099997,13.17999983
1.683E+18,2.437058105,1.063899994,-0.560499966,1.323899984,,,1.446499944,0.109399997,9.698699951,,,121,2.510399938,-0.451099969,11.02259994
1.683E+18,2.457056396,0.615399957,-0.90259999,-0.322799981,,,1.512499928,0.147499993,9.688099861,,,122,2.127899885,-0.755099997,9.365299881
1.683E+18,2.477058105,-0.0046,-1.30129993,-0.871399999,,,1.573599935,0.183299989,9.677800179,,,123,1.568999934,-1.117999941,8.80640018
1.683E+18,2.497056396,-0.431899995,-1.48179996,-0.48269999,,,1.608699918,0.206999987,9.671500206,,,124,1.176799923,-1.274799973,9.188800216
1.683E+18,2.517056396,-0.438199997,-1.187699914,0.338799983,,,1.595399976,0.206999987,9.673699379,,,125,1.157199979,-0.980699927,10.01249936
1.683E+18,2.537058105,-0.31189999,-0.849900007,0.744099975,,,1.557399988,0.1928,9.680199623,,,126,1.245499998,-0.657100007,10.4242996
1.683E+18,2.557058105,-0.058799997,-0.74119997,0.659500003,,,1.519999981,0.1822,9.68639946,,,127,1.461199984,-0.558999971,10.34589946
1.683E+18,2.577058105,0.324900001,-0.841799974,0.080399998,,,1.518700004,0.165099993,9.686900139,,,128,1.843600005,-0.676699981,9.767300136
1.683E+18,2.597056396,0.227200001,-0.849199951,-0.308999985,,,1.537899971,0.143099993,9.684199333,,,129,1.765099972,-0.706099957,9.375199348
1.683E+18,2.617058105,0.141800001,-0.831699967,-1.011099935,,,1.564399958,0.125599995,9.680199623,,,130,1.706199959,-0.706099972,8.669099689
1.683E+18,2.637058105,0.048099998,-0.775299966,-1.664299965,,,1.58949995,0.108399995,9.676300049,,,131,1.637599949,-0.666899972,8.012000084
1.683E+18,2.657058105,-0.074499995,-0.656499982,-1.741999984,,,1.594499946,0.097499996,9.675600052,,,132,1.519999951,-0.558999985,7.933600068
1.683E+18,2.677058105,-0.203099996,-0.626199961,-1.947899938,,,1.595699906,0.086799994,9.675499916,,,133,1.39259991,-0.539399967,7.727599978
1.683E+18,2.697058105,-0.264999986,-0.37559998,-2.248299837,,,1.618299961,0.061799999,9.671999931,,,134,1.353299975,-0.313799981,7.423700094
1.683E+18,2.717058105,-0.165699989,-0.510100007,-2.449699879,,,1.646499991,0.0198,9.667399406,,,135,1.480800003,-0.490300007,7.217699528
1.683E+18,2.737056396,-0.100699998,-0.398499995,-2.467000008,,,1.659999967,-0.0133,9.665100098,,,136,1.559299968,-0.411799995,7.19810009
1.683E+18,2.757058105,0.061199997,-0.171499997,-1.781199932,,,1.654899955,-0.053999998,9.665800095,,,137,1.716099951,-0.225499995,7.884600163
1.683E+18,2.777058105,-0.107000001,0.126199991,-1.09739995,,,1.636799932,-0.106599994,9.668399811,,,138,1.529799931,0.019599997,8.570999861
1.683E+18,2.797058105,-0.197799996,0.24849999,-0.586299956,,,1.639400005,-0.160300002,9.667300224,,,139,1.44160001,0.088199988,9.081000268
1.683E+18,2.817058105,-0.188699991,0.406999975,-0.385899991,,,1.659699917,-0.201099992,9.663000107,,,140,1.470999926,0.205899984,9.277100116
