time,seconds_elapsed,z,y,x,,,z,y,x,,,t,z,y,x
1.683E+18,1.259058105,0.280000001,0.225599989,-1.007099986,,,2.406899929,-0.362899989,9.499699593,,,62,2.68689993,-0.1373,8.492599607
1.683E+18,1.279056396,0.228199989,0.355699986,-0.877499998,,,2.380300045,-0.336099982,9.507399559,,,63,2.608500034,0.019600004,8.629899561
1.683E+18,1.299058105,0.298999995,0.294999987,-0.65109998,,,2.348599911,-0.304800004,9.516300201,,,64,2.647599906,-0.009800017,8.865200222
1.683E+18,1.319058105,0.433899999,0.1866,-0.685599983,,,2.331500053,-0.274899989,9.521399498,,,65,2.765400052,-0.08829999,8.835799515
1.683E+18,1.339056396,0.320600003,0.217099994,-0.584599972,,,2.346699953,-0.2465,9.518499374,,,66,2.667299956,-0.029400006,8.933899403
1.683E+18,1.359058105,0.26699999,0.160699993,-0.0372,,,2.380699873,-0.229299992,9.510399818,,,67,2.647699863,-0.068599999,9.473199818
1.683E+18,1.379058105,0.49939999,-0.0039,1.311699986,,,2.403300047,-0.221499994,9.505000114,,,68,2.902700037,-0.225399994,10.8167001
1.683E+18,1.399058105,0.951599956,-0.2016,3.69659996,,,2.372699976,-0.210199997,9.512899399,,,69,3.324299932,-0.411799997,13.20949936
1.683E+18,1.419058105,1.4375,-0.539099991,5.325799942,,,2.298699856,-0.206100002,9.531099319,,,70,3.736199856,-0.745199993,14.85689926
1.683E+18,1.439058105,1.455699921,-0.67019999,4.625599861,,,2.241299868,-0.202500001,9.54489994,,,71,3.696999788,-0.872699991,14.1704998
1.683E+18,1.459058105,1.299799919,-0.339299977,2.716899872,,,2.259899855,-0.160699993,9.54129982,,,72,3.559699774,-0.49999997,12.25819969
1.683E+18,1.479056396,1.410300016,-0.611000001,2.741799831,,,2.325899839,-0.104800001,9.526199341,,,73,3.736199856,-0.715800002,12.26799917
1.683E+18,1.49905957,1.528800011,-1.191399932,3.847100019,,,2.354500055,-0.093199998,9.519299507,,,74,3.883300066,-1.28459993,13.36639953
1.683E+18,1.519058105,1.395900011,-1.067799926,3.745599985,,,2.340299845,-0.099100001,9.522699356,,,75,3.736199856,-1.166899927,13.26829934
