time,seconds_elapsed,z,y,x,,,,z,y,x,,,t,z,y,x
1.68301E+18,46.78139966,-0.932399988,1.018000007,-1.036599994,,,,2.687799931,0.0018,9.431099892,,,2339,1.755399942,1.019800007,8.394499898
1.68301E+18,46.80139966,-0.830599964,1.258799911,-0.034499999,,,,2.693799973,-0.042799998,9.429200172,,,2340,1.863200009,1.215999912,9.394700173
1.68301E+18,46.82139966,-0.748899996,1.422999978,1.033800006,,,,2.690599918,-0.089299999,9.429800034,,,2341,1.941699922,1.333699979,10.46360004
1.68301E+18,46.84139966,-0.948300004,1.536899924,1.951299906,,,,2.674299955,-0.124699995,9.434100151,,,2342,1.725999951,1.412199929,11.38540006
1.68301E+18,46.86140283,-1.035599947,1.475999951,2.367499828,,,,2.653699875,-0.142299995,9.439599991,,,2343,1.618099928,1.333699957,11.80709982
1.68301E+18,46.88139966,-0.656499982,1.081399918,2.201499939,,,,2.656999826,-0.130099997,9.438899994,,,2344,2.000499845,0.951299921,11.64039993
1.68301E+18,46.90140112,0.208299994,0.528699994,1.841899991,,,,2.704200029,-0.097199999,9.425899506,,,2345,2.912500024,0.431499995,11.2677995
1.68301E+18,46.92139966,0.746899962,-0.15169999,2.557999849,,,,2.773499966,-0.054099999,9.406000137,,,2346,3.520399928,-0.205799989,11.96399999
1.68301E+18,46.94139966,0.685299993,-0.249499992,3.423499823,,,,2.815599918,-0.024999999,9.393699646,,,2347,3.500899911,-0.27449999,12.81719947
1.68301E+18,46.96139966,-0.031099999,0.030099999,2.949100018,,,,2.835799932,-0.0105,9.387599945,,,2348,2.804699933,0.019599999,12.33669996
1.68301E+18,46.98140283,-0.673299968,0.1294,1.887499928,,,,2.860199928,0.0176,9.380199432,,,2349,2.18689996,0.147,11.26769936
1.68301E+18,47.00139966,-0.503300011,-0.292600006,0.940699995,,,,2.905900002,0.0572,9.366000175,,,2350,2.40259999,-0.235400006,10.30670017
1.68301E+18,47.02139966,-0.300799996,-0.818499982,1.143899918,,,,2.958400011,0.102699995,9.349100113,,,2351,2.657600015,-0.715799987,10.49300003
1.68301E+18,47.04140112,0.114299998,-1.263000011,1.966499925,,,,2.984499931,0.135199994,9.340399742,,,2352,3.098799929,-1.127800018,11.30689967
1.68301E+18,47.06140112,-0.114399999,-1.34799993,2.114899874,,,,2.987699986,0.151500002,9.33920002,,,2353,2.873299986,-1.196499929,11.45409989
1.68301E+18,47.08139966,-0.417499989,-1.374799967,1.575399995,,,,2.986899853,0.158799991,9.339300156,,,2354,2.569399863,-1.215999976,10.91470015
1.68301E+18,47.10139966,-0.264200002,-1.341699958,0.915899992,,,,3.010099888,0.155100003,9.331899643,,,2355,2.745899886,-1.186599955,10.24779963
1.68301E+18,47.12140112,-0.214399993,-1.140699983,0.238399997,,,,3.068099976,0.140399992,9.313199997,,,2356,2.853699982,-1.00029999,9.551599994
1.68301E+18,47.14139966,-0.547100008,-0.958700001,-0.634499967,,,,3.126299858,0.144699991,9.2937994,,,2357,2.579199851,-0.81400001,8.659299433
1.68301E+18,47.16139966,-1.342299938,-0.888499975,-1.231999993,,,,3.156499863,0.162799999,9.283299446,,,2358,1.814199924,-0.725699976,8.051299453
1.68301E+18,47.18140112,-1.945899963,-0.858799994,-1.55339992,,,,3.161899805,0.182099998,9.281099319,,,2359,1.215999842,-0.676699996,7.727699399
1.68301E+18,47.20139966,-2.06799984,-0.85709995,-1.738099933,,,,3.166399956,0.190299988,9.279399872,,,2360,1.098400116,-0.666799963,7.541299939
1.68301E+18,47.22139966,-1.780499935,-0.759599984,-1.775200009,,,,3.173099995,0.180999994,9.277299881,,,2361,1.39260006,-0.578599989,7.502099872
1.68301E+18,47.24139966,-1.407299995,-0.556299984,-1.43599999,,,,3.162699938,0.154200003,9.281299591,,,2362,1.755399942,-0.402099982,7.845299602
1.68301E+18,47.26140112,-1.067999959,-0.337300003,-0.928799987,,,,3.127399921,0.1118,9.293899536,,,2363,2.059399962,-0.225500003,8.365099549
1.68301E+18,47.28139966,-0.731700003,-0.171299994,-0.505299985,,,,3.075399876,0.0634,9.311599731,,,2364,2.343699872,-0.107899994,8.806299746
1.68301E+18,47.30139966,-0.536000013,0.0779,-0.560599983,,,,3.026799917,0.010199999,9.327799797,,,2365,2.490799904,0.088099999,8.767199814
1.68301E+18,47.32139966,-0.240799993,0.345299989,-0.671499968,,,,2.98669982,-0.041299999,9.340600014,,,2366,2.745899826,0.30399999,8.669100046
1.68301E+18,47.34140112,-0.2333,0.604799986,-0.934799969,,,,2.959599972,-0.085099995,9.348899841,,,2367,2.726299971,0.519699991,8.414099872
1.68301E+18,47.36139966,-0.256899983,0.579599977,-1.01789999,,,,2.94389987,-0.118599996,9.353499413,,,2368,2.686999887,0.460999981,8.335599422
1.68301E+18,47.38139966,-0.049799997,0.617500007,-0.827799976,,,,2.923199892,-0.146799996,9.359600067,,,2369,2.873399895,0.470700011,8.531800091
1.68301E+18,47.40140112,0.354099989,0.669200003,-0.241799995,,,,2.881999969,-0.178899989,9.371799469,,,2370,3.236099958,0.490300015,9.129999474
1.68301E+18,47.42139966,0.362499982,0.736299992,0.467099994,,,,2.824499846,-0.216600001,9.388500214,,,2371,3.186999828,0.519699991,9.855600208
1.68301E+18,47.44139966,0.353100002,0.889799953,1.261399984,,,,2.75549984,-0.252399981,9.408100128,,,2372,3.108599842,0.637399971,10.66950011
1.68301E+18,47.46139966,0.735300004,1.190299988,1.988299966,,,,2.687099934,-0.297899991,9.426499367,,,2373,3.422399938,0.892399997,11.41479933
1.68301E+18,47.48140112,0.940999985,1.326099992,2.179399967,,,,2.628499985,-0.345499992,9.441399574,,,2374,3.569499969,0.980599999,11.62079954
1.68301E+18,47.50139966,1.08099997,1.39289999,1.62229991,,,,2.596400023,-0.372999996,9.449299812,,,2375,3.677399993,1.019899994,11.07159972
1.68301E+18,47.52139966,0.99879998,0.812699974,1.345999956,,,,2.590299845,-0.371399999,9.451000214,,,2376,3.589099824,0.441299975,10.79700017
1.68301E+18,47.54140112,1.032400012,0.360199988,1.900699973,,,,2.576299906,-0.360199988,9.455299377,,,2377,3.608699918,0,11.35599935
1.68301E+18,47.56140112,0.781199992,0.287,2.252199888,,,,2.533299923,-0.365399987,9.4666996,,,2378,3.314499915,-0.078399986,11.71889949
1.68301E+18,47.58139966,0.450299978,0.394499987,1.866299987,,,,2.481799841,-0.374899983,9.479899406,,,2379,2.932099819,0.019600004,11.34619939
1.68301E+18,47.60139966,0.59009999,0.468199998,1.004999995,,,,2.449899912,-0.379899979,9.487999916,,,2380,3.039999902,0.08830002,10.49299991
1.68301E+18,47.62140112,0.938499987,0.269800007,0.260800004,,,,2.45449996,-0.377700001,9.486899376,,,2381,3.392999947,-0.107899994,9.74769938
1.68301E+18,47.64139966,1.527499914,-0.254000008,0.3292,,,,2.493199825,-0.363700002,9.477399826,,,2382,4.020699739,-0.617700011,9.806599826
1.68301E+18,47.66139966,1.693799973,-0.54519999,1.067700028,,,,2.542599916,-0.356899977,9.464499474,,,2383,4.236399889,-0.902099967,10.5321995
1.68301E+18,47.68140112,1.17779994,-0.451700002,1.590499997,,,,2.587800026,-0.371899992,9.451700211,,,2384,3.765599966,-0.823599994,11.04220021
1.68301E+18,47.70139966,-0.12529999,-0.1162,1.336699963,,,,2.625999928,-0.3838,9.440699577,,,2385,2.500699937,-0.5,10.77739954
1.68301E+18,47.72139966,-1.442299962,-0.017199999,0.835500002,,,,2.658299923,-0.374899983,9.43200016,,,2386,1.215999961,-0.392099982,10.26750016
1.68301E+18,47.74139966,-2.299099922,0.025899999,-0.1338,,,,2.701200008,-0.3495,9.420700073,,,2387,0.402100086,-0.323600002,9.286900073
1.68301E+18,47.76139966,-2.768599987,0.0308,-1.184700012,,,,2.768599987,-0.305399984,9.402699471,,,2388,0,-0.274599984,8.217999458
1.68301E+18,47.78139966,-3.127199888,-0.1127,-1.961199999,,,,2.832999945,-0.259900004,9.384900093,,,2389,-0.294199944,-0.372600004,7.423700094
1.68301E+18,47.80139966,-2.843099833,-0.174499989,-2.018699884,,,,2.872499943,-0.22739999,9.373700142,,,2390,0.02940011,-0.401899979,7.355000257
1.68301E+18,47.82139966,-2.497999907,-0.214099988,-2.006899834,,,,2.880399942,-0.207499996,9.371699333,,,2391,0.382400036,-0.421599984,7.3647995
1.68301E+18,47.84140112,-1.921599984,-0.058699999,-1.872200012,,,,2.872900009,-0.196099997,9.374300003,,,2392,0.951300025,-0.254799996,7.502099991
1.68301E+18,47.86139966,-1.299299955,0.054399997,-1.592099905,,,,2.858599901,-0.201499999,9.378499985,,,2393,1.559299946,-0.147100002,7.78640008
1.68301E+18,47.88139966,-0.831299961,0.153699994,-1.361599922,,,,2.841699839,-0.212499991,9.383399963,,,2394,2.010399878,-0.058799997,8.021800041
1.68301E+18,47.90140112,-0.468999982,0.226300001,-1.092399955,,,,2.822599888,-0.226300001,9.388899803,,,2395,2.353599906,0,8.296499848
1.68301E+18,47.92140112,-0.346300006,0.428000003,-0.664999962,,,,2.807799816,-0.241699994,9.392899513,,,2396,2.46149981,0.186300009,8.727899551
1.68301E+18,47.94140112,-0.515799999,0.555099964,-0.353100002,,,,2.800699949,-0.251100004,9.394800186,,,2397,2.28489995,0.30399996,9.041700184
1.68301E+18,47.96139966,-0.938199997,0.769699991,-0.41169998,,,,2.801499844,-0.249899998,9.394599915,,,2398,1.863299847,0.519799992,8.982899934
1.68301E+18,47.98140112,-1.404899955,0.840799987,-0.4102,,,,2.807299852,-0.242599994,9.392999649,,,2399,1.402399898,0.598199993,8.982799649
1.68301E+18,48.00139966,-1.319800019,0.767099977,-0.305399984,,,,2.829999924,-0.237499997,9.386400223,,,2400,1.510199904,0.52959998,9.081000239
1.68301E+18,48.02139966,-0.917499959,0.615799963,0.3671,,,,2.878799915,-0.262699991,9.370800018,,,2401,1.961299956,0.353099972,9.737900019
1.68301E+18,48.04140112,-0.58160001,0.492599994,0.728199959,,,,2.935199976,-0.276899993,9.352899551,,,2402,2.353599966,0.215700001,10.08109951
1.68301E+18,48.06140112,-0.329600006,0.284999996,1.349799991,,,,2.977399826,-0.284999996,9.339300156,,,2403,2.64779982,0,10.68910015
1.68301E+18,48.08139966,0.117299996,0.160999998,1.969399929,,,,2.98149991,-0.298299998,9.337599754,,,2404,3.098799907,-0.1373,11.30699968
1.68301E+18,48.10139966,0.280999988,0.248099998,2.213000059,,,,2.974699974,-0.316699982,9.33920002,,,2405,3.255699962,-0.068599984,11.55220008
1.68301E+18,48.12140112,0.401499987,0.253399998,2.663699865,,,,2.971899986,-0.331900001,9.339499474,,,2406,3.373399973,-0.078500003,12.00319934
1.68301E+18,48.14139966,0.611899972,-0.230199993,3.48939991,,,,2.977299929,-0.338499993,9.337599754,,,2407,3.589199901,-0.568699986,12.82699966
1.68301E+18,48.16139966,0.846300006,-0.398599982,3.875599861,,,,2.987999916,-0.346599996,9.333899498,,,2408,3.834299922,-0.745199978,13.20949936
1.68301E+18,48.18140112,0.506500006,-0.150399998,3.332099915,,,,3.004199982,-0.359400004,9.328199387,,,2409,3.510699987,-0.509800002,12.6602993
1.68301E+18,48.20139966,-0.529500008,0.2509,1.856099963,,,,3.020399809,-0.34889999,9.323299408,,,2410,2.490899801,-0.09799999,11.17939937
1.68301E+18,48.22139966,-1.199800014,0.171700001,0.525299966,,,,3.033599854,-0.308999985,9.32049942,,,2411,1.833799839,-0.137299985,9.845799387
1.68301E+18,48.24139966,-0.799999952,-0.678299963,0.537400007,,,,3.045799971,-0.253199995,9.318200111,,,2412,2.245800018,-0.931499958,9.855600119
1.68301E+18,48.26139966,0.169200003,-1.504400015,1.465299964,,,,3.037400007,-0.211599991,9.321899414,,,2413,3.20660001,-1.716000006,10.78719938
1.68301E+18,48.28139966,0.555799961,-1.779899955,2.36619997,,,,3.003999949,-0.200899988,9.333000183,,,2414,3.55979991,-1.980799943,11.69920015
1.68301E+18,48.30139966,-0.056899998,-1.425499916,1.897899985,,,,2.949800014,-0.202299997,9.350199699,,,2415,2.892900016,-1.627799913,11.24809968
1.68301E+18,48.32139966,-0.361000001,-1.214399934,0.931099951,,,,2.900899887,-0.18779999,9.365799904,,,2416,2.539899886,-1.402199924,10.29689986
1.68301E+18,48.34139966,-0.246799991,-1.164899945,-0.002,,,,2.865200043,-0.168699995,9.377200127,,,2417,2.618400052,-1.33359994,9.375200127
1.68301E+18,48.36139966,-0.1778,-1.051200032,-0.773199975,,,,2.845199823,-0.154899999,9.383500099,,,2418,2.667399824,-1.206100032,8.610300124
1.68301E+18,48.38139966,-0.366099983,-0.999799967,-1.161199927,,,,2.827600002,-0.147499993,9.388899803,,,2419,2.461500019,-1.14729996,8.227699876
1.68301E+18,48.40140112,-0.872699976,-0.997099996,-1.707700014,,,,2.8046,-0.130500004,9.396100044,,,2420,1.931900024,-1.127599999,7.68840003
1.68301E+18,48.42140112,-1.088500023,-0.936399996,-2.282599926,,,,2.785099983,-0.103,9.402199745,,,2421,1.69659996,-1.039399996,7.119599819
1.68301E+18,48.44139966,-1.261600018,-0.949099958,-2.502499819,,,,2.771899939,-0.080499999,9.406399727,,,2422,1.510299921,-1.029599957,6.903899908
1.68301E+18,48.46139966,-1.185899973,-0.959499955,-2.494799852,,,,2.764699936,-0.070099995,9.408499718,,,2423,1.578799963,-1.02959995,6.913699865
1.68301E+18,48.48140112,-1.068699956,-0.941299975,-2.193500042,,,,2.755399942,-0.078499995,9.41119957,,,2424,1.686699986,-1.01979997,7.217699528
1.68301E+18,48.50139966,-0.967799962,-0.666700006,-1.758599997,,,,2.73300004,-0.098200001,9.417599678,,,2425,1.765200078,-0.764900006,7.658999681
1.68301E+18,48.52139966,-0.725099981,-0.57159996,-1.101999998,,,,2.69630003,-0.124599993,9.427800179,,,2426,1.971200049,-0.696199954,8.32580018
1.68301E+18,48.54140112,-0.495700002,-0.148699999,-0.790099978,,,,2.653199911,-0.15519999,9.439599991,,,2427,2.157499909,-0.303899989,8.649500012
1.68301E+18,48.56140112,-0.133299991,0.029999999,-0.738799989,,,,2.624199867,-0.18689999,9.447099686,,,2428,2.490899876,-0.156899991,8.708299696
1.68301E+18,48.58139966,0.411899984,0.162199989,-0.761999965,,,,2.608500004,-0.221000001,9.450699806,,,2429,3.020399988,-0.058800012,8.688699841
1.68301E+18,48.60139966,0.93719995,0.157999992,-0.598699987,,,,2.593099833,-0.255999982,9.454099655,,,2430,3.530299783,-0.09799999,8.855399668
1.68301E+18,48.62140112,1.011699915,0.0418,-0.222299993,,,,2.567600012,-0.287,9.460100174,,,2431,3.579299927,-0.245200001,9.237800181
1.68301E+18,48.64139966,1.138199925,-0.0133,0.376100004,,,,2.529399872,-0.310200006,9.46969986,,,2432,3.667599797,-0.323500006,9.845799863
1.68301E+18,48.66139966,1.15109992,0.419399977,1.353799939,,,,2.477299929,-0.340999991,9.48239994,,,2433,3.628399849,0.078399986,10.83619988
1.68301E+18,48.68139966,1.32159996,0.690400004,1.723599911,,,,2.424399853,-0.366699994,9.495100021,,,2434,3.745999813,0.323700011,11.21869993
1.68301E+18,48.70139966,1.079100013,0.657400012,1.804799914,,,,2.392400026,-0.392699987,9.502200127,,,2435,3.471500039,0.264700025,11.30700004
1.68301E+18,48.72139966,0.995499969,0.473199993,1.375100017,,,,2.397500038,-0.404599994,9.50039959,,,2436,3.393000007,0.068599999,10.87549961
1.68301E+18,48.74139966,0.876699984,-0.245099992,2.064199924,,,,2.40839982,-0.40199998,9.497699738,,,2437,3.285099804,-0.647099972,11.56189966
1.68301E+18,48.76139966,0.86649996,-0.3653,3.288399935,,,,2.398999929,-0.419099987,9.499400139,,,2438,3.26549989,-0.784399986,12.78780007
1.68301E+18,48.78139966,0.859099984,0.084399998,3.350799799,,,,2.367199898,-0.457099974,9.505599976,,,2439,3.226299882,-0.372699976,12.85639977
1.68301E+18,48.80139966,0.042199999,0.543900013,1.756500006,,,,2.340800047,-0.475299984,9.511300087,,,2440,2.383000046,0.068600029,11.26780009
1.68301E+18,48.82139966,0.0074,1.280799985,-1.055099964,,,,2.355900049,-0.456999987,9.508399963,,,2441,2.363300049,0.823799998,8.453299999
1.68301E+18,48.84140112,0.4921,0.334399998,-1.852399945,,,,2.430199862,-0.412799984,9.491700172,,,2442,2.922299862,-0.078399986,7.639300227
1.68301E+18,48.86139966,1.362499952,-0.312599987,-0.462599993,,,,2.501199961,-0.37379998,9.474899292,,,2443,3.863699913,-0.686399966,9.012299299
1.68301E+18,48.88139966,1.73179996,-0.590200007,1.957999945,,,,2.53399992,-0.361000001,9.4666996,,,2444,4.26579988,-0.951200008,11.42469954
1.68301E+18,48.90140112,0.874300003,-0.522000015,2.888099909,,,,2.528499842,-0.360499978,9.468099594,,,2445,3.402799845,-0.882499993,12.3561995
1.68301E+18,48.92139966,-0.163199991,-0.389699996,2.271899939,,,,2.536399841,-0.345699996,9.466599464,,,2446,2.37319985,-0.735399991,11.7384994
1.68301E+18,48.94139966,-0.298999995,-0.405599982,0.662400007,,,,2.574100018,-0.300399989,9.458000183,,,2447,2.275100023,-0.70599997,10.12040019
1.68301E+18,48.96139966,-0.280699998,-0.440399975,-0.682799995,,,,2.644099951,-0.245999992,9.440199852,,,2448,2.363399953,-0.686399966,8.757399857
1.68301E+18,48.98140112,-0.666499972,-0.489299983,-1.539399981,,,,2.70630002,-0.187299997,9.423899651,,,2449,2.039800048,-0.676599979,7.884499669
1.68301E+18,49.00139966,-1.381099939,-0.513899982,-2.029399872,,,,2.744299889,-0.13319999,9.413799286,,,2450,1.363199949,-0.647099972,7.384399414
1.68301E+18,49.02139966,-1.565599918,-1.046899915,-1.605999947,,,,2.752199888,-0.080699995,9.412099838,,,2451,1.18659997,-1.12759991,7.806099892
1.68301E+18,49.04140112,-1.791599989,0.022499999,-1.918799996,,,,2.72329998,-0.022499999,9.420899391,,,2452,0.931699991,0,7.502099395
1.68301E+18,49.06139966,-2.173399925,-0.509800017,-1.819499969,,,,2.693199873,0.039099999,9.42939949,,,2453,0.519799948,-0.470700018,7.609899521
1.68301E+18,49.08139966,-1.996399999,-0.1105,-2.606600046,,,,2.682799816,0.090899996,9.43200016,,,2454,0.686399817,-0.019600004,6.825400114
1.68301E+18,49.10139966,-1.201900005,-0.405999988,-2.658200026,,,,2.741600037,0.101999998,9.414999962,,,2455,1.539700031,-0.30399999,6.756799936
1.68301E+18,49.12140112,-0.783599973,-0.639199972,-1.460500002,,,,2.813499928,0.0704,9.394100189,,,2456,2.029899955,-0.568799973,7.933600187
1.68301E+18,49.14139966,0.240999997,-0.137699991,-1.258799911,,,,2.896999836,0.02,9.368899345,,,2457,3.137999833,-0.117699992,8.110099435
1.68301E+18,49.16139966,0.20629999,0.2042,-1.179899931,,,,2.961099863,-0.0081,9.348799706,,,2458,3.167399853,0.196099999,8.168899775
1.68301E+18,49.18139966,-0.433999985,0.296799988,-0.930700004,,,,2.973899841,-0.012399999,9.344799995,,,2459,2.539899856,0.284399988,8.414099991
1.68301E+18,49.20139966,-1.017400026,0.436499983,-0.758899987,,,,2.959100008,0.0047,9.349499702,,,2460,1.941699982,0.441199983,8.590599716
1.68301E+18,49.22139966,-1.063599944,0.381199986,0.028299998,,,,2.936699867,0.0208,9.356499672,,,2461,1.873099923,0.401999986,9.38479967
1.68301E+18,49.24139966,-0.875400007,0.273000002,0.786499977,,,,2.915199995,0.0211,9.363200188,,,2462,2.039799988,0.294100001,10.14970016
1.68301E+18,49.26139966,-0.593999982,0.274100006,1.392399907,,,,2.90839982,0.010199999,9.365399361,,,2463,2.314399838,0.284300005,10.75779927
1.68301E+18,49.28139966,-0.110799998,0.491599977,2.136899948,,,,2.905699968,-0.0111,9.366199493,,,2464,2.79489997,0.480499977,11.50309944
1.68301E+18,49.30139966,-0.0155,0.74849999,2.281899929,,,,2.898699999,-0.032600001,9.368299484,,,2465,2.883199999,0.715899989,11.65019941
1.68301E+18,49.32139966,-0.070199996,0.708799958,2.342499971,,,,2.904299974,-0.041999999,9.366600037,,,2466,2.834099978,0.666799959,11.70910001
1.68301E+18,49.34140112,0.078099996,0.271299988,2.508100033,,,,2.932499886,-0.0359,9.35779953,,,2467,3.010599881,0.235399988,11.86589956
1.68301E+18,49.36139966,0.629399955,-0.3116,3.255299807,,,,2.969499826,-0.021699999,9.346199989,,,2468,3.598899782,-0.333299998,12.6014998
1.68301E+18,49.38139966,0.745199978,-0.296399981,3.206399918,,,,3.000799894,-0.0173,9.33619976,,,2469,3.745999873,-0.313699981,12.54259968
1.68301E+18,49.40140112,0.232199997,0.021299999,2.197099924,,,,3.033299923,-0.021299999,9.325699806,,,2470,3.26549992,0,11.52279973
1.68301E+18,49.42140112,-0.079399996,0.285299987,1.156700015,,,,3.060599804,-0.020499999,9.316699982,,,2471,2.981199808,0.264799988,10.4734
1.68301E+18,49.44139966,0.230099991,0.067099996,0.811499953,,,,3.084499836,-0.017999999,9.308899879,,,2472,3.314599827,0.049099997,10.12039983
1.68301E+18,49.46139966,0.783599973,-0.628499985,1.829899907,,,,3.080099821,0.0008,9.310299873,,,2473,3.863699794,-0.627699985,11.14019978
1.68301E+18,49.48140112,1.156199932,-1.243499994,3.157399893,,,,3.031100035,0.0274,9.326399803,,,2474,4.187299967,-1.216099994,12.4837997
1.68301E+18,49.50139966,0.957799971,-1.424299955,3.476300001,,,,2.954900026,0.051399998,9.350699425,,,2475,3.912699997,-1.372899957,12.82699943
1.68301E+18,49.52139966,0.495599985,-1.345399976,1.909099936,,,,2.897399902,0.080299996,9.368499756,,,2476,3.392999887,-1.26509998,11.27759969
1.68301E+18,49.54140112,0.397699982,-1.352699995,0.092299998,,,,2.887399912,0.126800001,9.370999336,,,2477,3.285099894,-1.225899994,9.463299334
1.68301E+18,49.56140112,0.206799999,-1.364899993,-1.128299952,,,,2.901799917,0.168499991,9.36590004,,,2478,3.108599916,-1.196400002,8.237600088
1.68301E+18,49.58139966,-0.275299996,-1.223599911,-1.846699953,,,,2.923099995,0.203699991,9.358599663,,,2479,2.647799999,-1.01989992,7.51189971
1.68301E+18,49.60139966,-1.099900007,-1.050799966,-2.188899994,,,,2.923899889,0.2368,9.357600212,,,2480,1.823999882,-0.813999966,7.168700218
1.68301E+18,49.62140112,-1.595399976,-0.995999992,-2.332799911,,,,2.899699926,0.270300001,9.364199638,,,2481,1.304299951,-0.725699991,7.031399727
1.68301E+18,49.64139966,-1.653699994,-0.961999953,-2.380199909,,,,2.869699955,0.305000007,9.37239933,,,2482,1.215999961,-0.656999946,6.992199421
1.68301E+18,49.66139966,-1.47299993,-1.002900004,-2.369799852,,,,2.836099863,0.335999995,9.38149929,,,2483,1.363099933,-0.666900009,7.011699438
1.68301E+18,49.68139966,-1.114300013,-0.944199979,-2.173300028,,,,2.80099988,0.36559999,9.390899658,,,2484,1.686699867,-0.578599989,7.21759963
1.68301E+18,49.70139966,-0.700299978,-0.899299979,-2.02760005,,,,2.759699821,0.389299989,9.402199745,,,2485,2.059399843,-0.50999999,7.374599695
1.68301E+18,49.72139966,-0.38499999,-0.969699979,-1.580500007,,,,2.709199905,0.41079998,9.415999413,,,2486,2.324199915,-0.558899999,7.835499406
1.68301E+18,49.74139966,-0.106899999,-1.0273,-1.388700008,,,,2.656699896,0.429099977,9.430099487,,,2487,2.549799897,-0.598200023,8.041399479
1.68301E+18,49.76140283,-0.114699997,-0.896999955,-1.537199974,,,,2.615399837,0.436099976,9.441299438,,,2488,2.50069984,-0.460899979,7.904099464
1.68301E+18,49.78140283,0.121699996,-0.665499985,-1.101899981,,,,2.594599962,0.430199981,9.447299957,,,2489,2.716299959,-0.235300004,8.345399976
1.68301E+18,49.80139966,0.536799967,-0.710599959,-1.130499959,,,,2.601300001,0.406599998,9.446499825,,,2490,3.138099968,-0.30399996,8.315999866
1.68301E+18,49.82139966,0.618099988,-0.466199994,-0.265100002,,,,2.578799963,0.377900004,9.453899384,,,2491,3.196899951,-0.08829999,9.188799381
1.68301E+18,49.84140112,0.764599979,-0.246599987,1.159099936,,,,2.520599842,0.334800005,9.471199989,,,2492,3.285199821,0.088200018,10.63029993
1.68301E+18,49.86139966,1.154099941,0.026799999,2.284800053,,,,2.4447999,0.277099997,9.492899895,,,2493,3.598899841,0.303899996,11.77769995
1.68301E+18,49.88140112,1.212499976,0.398699999,2.560199976,,,,2.376699924,0.218999997,9.511699677,,,2494,3.589199901,0.617699996,12.07189965
1.68301E+18,49.90140112,1.105999947,0.61439997,1.91929996,,,,2.326200008,0.179799989,9.524999619,,,2495,3.432199955,0.794199958,11.44429958
1.68301E+18,49.92139966,1.105399966,0.567699969,1.261999965,,,,2.326900005,0.157899991,9.52519989,,,2496,3.432299972,0.725599959,10.78719985
1.68301E+18,49.94139966,1.008999944,0.070999995,2.004099846,,,,2.354599953,0.144599989,9.51859951,,,2497,3.363599896,0.215599984,11.52269936
1.68301E+18,49.96139966,1.182500005,-0.109699994,3.492799997,,,,2.347800016,0.129299998,9.520500183,,,2498,3.530300021,0.019600004,13.01330018
1.68301E+18,49.98140283,0.974899948,0.112499997,3.3901999,,,,2.290599823,0.093399994,9.534899712,,,2499,3.265499771,0.205899991,12.92509961
1.68301E+18,50.00140283,-0.035099998,0.990399957,1.289499998,,,,2.241600037,0.068599999,9.546699524,,,2500,2.206500039,1.058999956,10.83619952
1.68301E+18,50.02139966,-0.256300002,0.890299976,-0.582099974,,,,2.247099876,0.070699997,9.545399666,,,2501,1.990799874,0.960999973,8.963299692
1.68301E+18,50.04140112,0.545799971,0.603799999,-1.501399994,,,,2.297999859,0.092399999,9.533100128,,,2502,2.843799829,0.696199998,8.031700134
1.68301E+18,50.06140112,1.194299936,0.062199999,-0.567699969,,,,2.345799923,0.114199996,9.52120018,,,2503,3.540099859,0.176399995,8.953500211
1.68301E+18,50.08139966,1.21449995,-0.217799991,0.962099969,,,,2.345299959,0.129600003,9.521100044,,,2504,3.55979991,-0.088199988,10.48320001
1.68301E+18,50.10139966,0.627399981,-0.26789999,1.981999993,,,,2.3046,0.140399992,9.530900002,,,2505,2.931999981,-0.127499998,11.51289999
1.68301E+18,50.12140112,0.243399993,-0.416699976,1.887399912,,,,2.276799917,0.161799997,9.53730011,,,2506,2.52019991,-0.254899979,11.42470002
1.68301E+18,50.14140283,0.253399998,-0.680099964,1.049399972,,,,2.296299934,0.199599996,9.531899452,,,2507,2.549699932,-0.480499968,10.58129942
1.68301E+18,50.16140283,0.021399999,-0.834899962,-0.161699995,,,,2.351699829,0.2465,9.517299652,,,2508,2.373099828,-0.588399962,9.355599657
1.68301E+18,50.18139966,-0.483899981,-0.87439996,-1.254899979,,,,2.405999899,0.2958,9.502299309,,,2509,1.922099918,-0.57859996,8.24739933
1.68301E+18,50.20139966,-1.058599949,-0.961599946,-2.006599903,,,,2.451099873,0.343799978,9.489099503,,,2510,1.392499924,-0.617799968,7.482499599
1.68301E+18,50.22139966,-1.416000009,-0.861000001,-2.349499941,,,,2.484899998,0.380400002,9.478899956,,,2511,1.068899989,-0.480599999,7.129400015
1.68301E+18,50.24140283,-1.469099998,-0.677899957,-2.293200016,,,,2.508599997,0.403299987,9.471699715,,,2512,1.039499998,-0.274599969,7.178499699
1.68301E+18,50.26139966,-1.34799993,-0.575100005,-2.347100019,,,,2.524799824,0.418199986,9.466799736,,,2513,1.176799893,-0.156900018,7.119699717
1.68301E+18,50.28139966,-1.055299997,-0.546599984,-2.343600035,,,,2.536099911,0.428900003,9.463299751,,,2514,1.480799913,-0.117699981,7.119699717
1.68301E+18,50.30139966,-0.755899966,-0.460099995,-2.254099846,,,,2.540699959,0.430699974,9.461899757,,,2515,1.784799993,-0.029400021,7.207799911
1.68301E+18,50.32139966,-0.558399975,-0.421299994,-1.859899998,,,,2.54919982,0.421299994,9.460100174,,,2516,1.990799844,0,7.600200176
