time,seconds_elapsed,z,y,x,,z,y,x,,t,z,y,x
1.68301E+18,43.60139966,-0.800599992,0.479699999,-2.131599903,,1.604699969,0.167499989,9.672999382,,2179,0.804099977,0.647199988,7.541399479
1.68301E+18,43.62139966,-0.847899973,0.514499962,-2.257999897,,1.612900019,0.1523,9.671899796,,2180,0.765000045,0.666799963,7.413899899
1.68301E+18,43.64140112,-0.874199986,0.556100011,-2.159199953,,1.619499922,0.1303,9.671099663,,2181,0.745299935,0.686400011,7.51189971
1.68301E+18,43.66139966,-0.914299965,0.662999988,-1.953399897,,1.620399952,0.101799995,9.671299934,,2182,0.706099987,0.764799982,7.717900038
1.68301E+18,43.68139966,-0.861999989,0.713799953,-1.650200009,,1.6171,0.070699997,9.672100067,,2183,0.755100012,0.784499951,8.021900058
1.68301E+18,43.70139966,-0.791199982,0.746199965,-1.434999943,,1.614899993,0.038199998,9.672599792,,2184,0.823700011,0.784399964,8.23759985
1.68301E+18,43.72139966,-0.674099982,0.807199955,-1.317299962,,1.615499973,0.0066,9.672599792,,2185,0.941399992,0.813799955,8.35529983
1.68301E+18,43.74139966,-0.61559999,0.843699992,-1.266600013,,1.625699997,-0.02,9.670899391,,2186,1.010100007,0.823699992,8.404299378
1.68301E+18,43.76139966,-0.716399968,0.846899986,-1.313499928,,1.638199925,-0.032899998,9.668700218,,2187,0.921799958,0.813999988,8.355200291
1.68301E+18,43.78139966,-0.761399984,0.747799993,-1.389299989,,1.653800011,-0.0319,9.666099548,,2188,0.892400026,0.715899993,8.27679956
1.68301E+18,43.80139966,-0.682199955,0.569000006,-1.376299977,,1.672599912,-0.0198,9.662899971,,2189,0.990399957,0.549200006,8.286599994
1.68301E+18,43.82139966,-0.406299978,0.0889,-0.617999971,,1.690999985,-0.0007,9.65969944,,2190,1.284700006,0.0882,9.041699469
1.68301E+18,43.84139966,-0.0133,-0.351699978,0.803799987,,1.690199971,0.018299999,9.659799576,,2191,1.676899971,-0.333399979,10.46359956
1.68301E+18,43.86140112,0.129899994,-0.258699983,1.860099912,,1.674399972,0.013499999,9.662599564,,2192,1.804299966,-0.245199984,11.52269948
1.68301E+18,43.88139966,0.075999998,-0.125399992,2.514600039,,1.659699917,-0.0118,9.665100098,,2193,1.735699914,-0.137199991,12.17970014
1.68301E+18,43.90139966,-0.171899989,0.052499998,2.861500025,,1.623299956,-0.0328,9.671299934,,2194,1.451399967,0.019699998,12.53279996
1.68301E+18,43.92140112,0.2359,-0.0458,3.03219986,,1.58799994,-0.042399999,9.677100182,,2195,1.82389994,-0.088199999,12.70930004
1.68301E+18,43.94139966,1.2852,-1.112299919,4.284199715,,1.568399906,-0.0252,9.680299759,,2196,2.853599906,-1.137499919,13.96449947
1.68301E+18,43.96139966,1.397899985,-1.236699939,5.578399658,,1.504799962,0.001,9.690499306,,2197,2.902699947,-1.235699939,15.26889896
1.68301E+18,43.98139966,1.175199986,-0.379399985,4.745299816,,1.443099976,-0.022499999,9.699799538,,2198,2.618299961,-0.401899984,14.44509935
1.68301E+18,44.00140112,0.524800003,-0.0449,3.556599855,,1.426599979,-0.082499996,9.701899529,,2199,1.951399982,-0.127399996,13.25849938
1.68301E+18,44.02139966,0.0144,-0.505699992,3.07889986,,1.378099918,-0.092399999,9.708799362,,2200,1.392499918,-0.598099992,12.78769922
1.68301E+18,44.04139966,0.556999981,-0.986899972,2.239099979,,1.335600019,-0.0427,9.715099335,,2201,1.8926,-1.029599972,11.95419931
1.68301E+18,44.06140112,0.941899955,-1.157500029,1.376999974,,1.342999935,0.0199,9.71420002,,2202,2.28489989,-1.137600029,11.09119999
1.68301E+18,44.08139966,1.085799932,-0.992299974,0.648999989,,1.395099998,0.050799999,9.706699371,,2203,2.48089993,-0.941499975,10.35569936
1.68301E+18,44.10139966,0.847499967,-0.818199992,0.176100001,,1.447099924,0.053299997,9.699099541,,2204,2.294599891,-0.764899995,9.875199541
1.68301E+18,44.12139966,0.180500001,-0.575399995,-0.469599992,,1.457099915,0.045899998,9.697599411,,2205,1.637599915,-0.529499996,9.227999419
1.68301E+18,44.14140112,-0.271799982,-0.333299994,-1.029899955,,1.448599935,0.029299999,9.698999405,,2206,1.176799953,-0.303999996,8.66909945
1.68301E+18,44.16139966,-0.514899969,-0.147399992,-1.255800009,,1.44659996,0.0003,9.699299812,,2207,0.931699991,-0.147099992,8.443499804
1.68301E+18,44.18139966,-0.536199987,-0.0244,-1.353500009,,1.448300004,-0.034299999,9.698999405,,2208,0.912100017,-0.058699999,8.345499396
1.68301E+18,44.20139966,-0.460699975,0.067999996,-1.413200021,,1.441399932,-0.067999996,9.699799538,,2209,0.980699956,0,8.286599517
1.68301E+18,44.22140112,-0.393999994,0.108999997,-1.45480001,,1.423699975,-0.099199995,9.702199936,,2210,1.029699981,0.009800002,8.247399926
1.68301E+18,44.24139966,-0.286199987,0.227299988,-1.535699964,,1.404199958,-0.129199997,9.704699516,,2211,1.117999971,0.098099992,8.168999553
1.68301E+18,44.26139966,-0.204099998,0.343099982,-1.60589993,,1.390699983,-0.156800002,9.706199646,,2212,1.186599985,0.18629998,8.100299716
1.68301E+18,44.28140112,-0.122899994,0.381499976,-1.548599958,,1.378199935,-0.175599992,9.707699776,,2213,1.255299941,0.205899984,8.159099817
1.68301E+18,44.30139966,-0.119599998,0.307999998,-1.481699944,,1.36500001,-0.180500001,9.709400177,,2214,1.245400012,0.127499998,8.227700233
1.68301E+18,44.32139966,-0.1435,0.148499995,-1.503600001,,1.349699974,-0.168099999,9.711799622,,2215,1.206199974,-0.019600004,8.20819962
1.68301E+18,44.34139966,-0.170099989,0.036800001,-1.574399948,,1.33709991,-0.144699991,9.713899612,,2216,1.166999921,-0.10789999,8.139499664
1.68301E+18,44.36140112,-0.097099997,-0.069200002,-1.694399953,,1.322999954,-0.116999999,9.716199875,,2217,1.225899957,-0.1862,8.021799922
1.68301E+18,44.38139966,0.094299994,-0.066500001,-2.030099869,,1.307999969,-0.090300001,9.718599319,,2218,1.402299963,-0.156800002,7.688499451
1.68301E+18,44.40139966,0.261399984,-0.103599995,-2.082099915,,1.287999988,-0.063000001,9.721399307,,2219,1.549399972,-0.166599996,7.639299393
1.68301E+18,44.42140112,0.368900001,0.0094,-2.143599987,,1.268700004,-0.038799997,9.724100113,,2220,1.637600005,-0.029399998,7.580500126
1.68301E+18,44.44139966,0.47239998,0.209299996,-2.322099924,,1.253499985,-0.023,9.726099968,,2221,1.725899965,0.186299996,7.404000044
1.68301E+18,44.46139966,0.726300001,0.555899978,-2.470299959,,1.244699955,-0.0166,9.72729969,,2222,1.970999956,0.539299978,7.256999731
1.68301E+18,44.48139966,1.118499994,0.724900007,-2.020499945,,1.235000014,-0.0188,9.728499413,,2223,2.353500009,0.706100008,7.707999468
1.68301E+18,44.50140112,1.532199979,0.469599992,-0.593800008,,1.194000006,-0.0185,9.733599663,,2224,2.726199985,0.451099992,9.139799654
1.68301E+18,44.52139966,1.799399972,0.824899971,1.171499968,,1.113099933,-0.0208,9.743199348,,2225,2.912499905,0.804099971,10.91469932
1.68301E+18,44.54139966,0.760399997,0.853299975,3.160300016,,1.004699945,-0.039299998,9.754899979,,2226,1.765099943,0.813999977,12.9152
1.68301E+18,44.56140112,-0.486900002,0.778299987,4.456200123,,0.91839999,-0.0625,9.763299942,,2227,0.431499988,0.715799987,14.21950006
1.68301E+18,44.58139966,-1.525099993,0.830799997,4.11989975,,0.887699962,-0.055999998,9.766200066,,2228,-0.637400031,0.774799999,13.88609982
1.68301E+18,44.60139966,-1.449399948,0.1228,2.712499857,,0.939499974,0.0045,9.761499405,,2229,-0.509899974,0.1273,12.47399926
1.68301E+18,44.62139966,0.129299998,-1.842399955,3.49909997,,1.047399998,0.136099994,9.749599457,,2230,1.176699996,-1.706299961,13.24869943
1.68301E+18,44.64140112,1.279399991,-2.247400045,4.714799881,,1.103600025,0.2861,9.740099907,,2231,2.383000016,-1.961300045,14.45489979
1.68301E+18,44.66139966,1.685899973,-1.662099957,4.923500061,,1.118700027,0.318599999,9.737400055,,2232,2.8046,-1.343499959,14.66090012
1.68301E+18,44.68139966,0.661399961,-1.074900031,3.981699944,,1.123299956,0.290299982,9.737699509,,2233,1.784699917,-0.784600049,13.71939945
1.68301E+18,44.70139966,-0.430999994,-1.012199998,2.471299887,,1.117499948,0.306099981,9.73789978,,2234,0.686499953,-0.706100017,12.20919967
1.68301E+18,44.72140112,-0.545700014,-1.106400013,0.372899979,,1.183099985,0.370900005,9.727899551,,2235,0.637399971,-0.735500008,10.10079953
1.68301E+18,44.74139966,-0.672499955,-1.157099962,-0.854599953,,1.300199986,0.441199988,9.710000038,,2236,0.627700031,-0.715899974,8.855400085
1.68301E+18,44.76139966,-0.986499965,-1.173099995,-1.181999922,,1.398399949,0.486599982,9.694199562,,2237,0.411899984,-0.686500013,8.51219964
1.68301E+18,44.78140112,-1.362100005,-1.126600027,-0.931999981,,1.430799961,0.489199996,9.689299583,,2238,0.068699956,-0.637400031,8.757299602
1.68301E+18,44.80139966,-1.501299977,-0.864299953,-0.556299984,,1.393399954,0.462199986,9.696099281,,2239,-0.107900023,-0.402099967,9.139799297
1.68301E+18,44.82139966,-1.166800022,-0.601899981,-0.212399989,,1.343299985,0.415499985,9.705299377,,2240,0.176499963,-0.186399996,9.492899388
1.68301E+18,44.84139966,-0.621100008,-0.309699982,0.153899997,,1.317299962,0.34889999,9.711400032,,2241,0.696199954,0.039200008,9.86530003
1.68301E+18,44.86140112,-0.157099992,0.0032,0.219699994,,1.314199924,0.271299988,9.714300156,,2242,1.157099932,0.274499988,9.934000149
1.68301E+18,44.88139966,0.081900001,0.205499992,-0.0359,,1.3204,0.20629999,9.715099335,,2243,1.4023,0.411799982,9.679199334
1.68301E+18,44.90139966,-0.032400001,0.292699993,-0.457599998,,1.326900005,0.158299997,9.715099335,,2244,1.294500005,0.45099999,9.257499337
1.68301E+18,44.92140112,-0.292799979,0.34919998,-0.888899982,,1.332299948,0.1215,9.714900017,,2245,1.039499968,0.470699981,8.826000035
1.68301E+18,44.94139966,-0.546599984,0.372799993,-1.270599961,,1.340899944,0.088,9.714099884,,2246,0.79429996,0.460799992,8.443499923
1.68301E+18,44.96139966,-0.715299964,0.391799986,-1.671199918,,1.352800012,0.0592,9.71269989,,2247,0.637500048,0.450999986,8.041499972
1.68301E+18,44.98139966,-0.874599993,0.423799992,-1.836399913,,1.364899993,0.027199998,9.711099625,,2248,0.4903,0.45099999,7.874699712
1.68301E+18,45.00140112,-1.08829999,0.483199984,-1.952999949,,1.372699976,-0.012499999,9.710000038,,2249,0.284399986,0.470699985,7.757000089
1.68301E+18,45.02139966,-1.168900013,0.558799982,-1.766199946,,1.374799967,-0.058699999,9.709599495,,2250,0.205899954,0.500099983,7.943399549
1.68301E+18,45.04139966,-1.164099932,0.691100001,-1.344699979,,1.370100021,-0.112499997,9.709799767,,2251,0.20600009,0.578600004,8.365099788
1.68301E+18,45.06140112,-1.07859993,0.824799955,-1.129099965,,1.362999916,-0.167799994,9.710000038,,2252,0.284399986,0.656999961,8.580900073
1.68301E+18,45.08139966,-0.976699948,1.015599966,-0.952099979,,1.359200001,-0.221299991,9.709400177,,2253,0.382500052,0.794299975,8.757300198
1.68301E+18,45.10139966,-0.881699979,1.147799969,-0.7852,,1.352399945,-0.265199989,9.709300041,,2254,0.470699966,0.88259998,8.924100041
1.68301E+18,45.12139966,-0.747599959,1.202000022,-0.991400003,,1.345799923,-0.289999992,9.709499359,,2255,0.598199964,0.91200003,8.718099356
1.68301E+18,45.14140112,-0.507200003,1.12650001,-1.265200019,,1.350499988,-0.292899996,9.70870018,,2256,0.843299985,0.833600014,8.443500161
1.68301E+18,45.16139966,-0.152099997,1.072000027,-1.361299992,,1.368099928,-0.277700007,9.706699371,,2257,1.215999931,0.79430002,8.34539938
1.68301E+18,45.18139966,0.0352,0.908199966,-1.25150001,,1.386699915,-0.251100004,9.704799652,,2258,1.421899915,0.657099962,8.453299642
1.68301E+18,45.20139966,0.157600001,0.567399979,-0.867799997,,1.401600003,-0.214399993,9.703499794,,2259,1.559200004,0.352999985,8.835699797
1.68301E+18,45.22140112,0.180699989,0.0436,0.199699998,,1.398100019,-0.171099991,9.704899788,,2260,1.578800008,-0.12749999,9.904599786
1.68301E+18,45.24139966,0.262699991,-0.289999992,1.550599933,,1.384699941,-0.141399994,9.707300186,,2261,1.647399932,-0.431399986,11.25790012
1.68301E+18,45.26139966,0.345599979,-0.257299989,2.676399946,,1.370499969,-0.144599989,9.709300041,,2262,1.716099948,-0.401899979,12.38569999
1.68301E+18,45.28139966,0.102600001,0.168499991,3.047799826,,1.358500004,-0.168499991,9.710599899,,2263,1.461100005,0,12.75839972
1.68301E+18,45.30139966,-0.306600004,0.633300006,2.673799992,,1.346099973,-0.192000002,9.711899757,,2264,1.039499968,0.441300005,12.38569975
1.68301E+18,45.32139966,-0.567299962,0.657400012,1.908199906,,1.342000008,-0.186700001,9.712499619,,2265,0.774700046,0.470700011,11.62069952
1.68301E+18,45.34139966,-0.066100001,-0.150199994,1.633899927,,1.350700021,-0.124299996,9.712299347,,2266,1.284600019,-0.27449999,11.34619927
1.68301E+18,45.36140112,0.872199953,-1.331900001,2.752799988,,1.363600016,-0.021299999,9.711299896,,2267,2.235799968,-1.3532,12.46409988
1.68301E+18,45.38139966,1.363299966,-1.651899934,3.470199823,,1.372599959,0.063199997,9.709799767,,2268,2.735899925,-1.588699937,13.17999959
1.68301E+18,45.40139966,0.986599982,-1.300199986,3.372999907,,1.376699924,0.103799999,9.708899498,,2269,2.363299906,-1.196399987,13.0818994
1.68301E+18,45.42140112,0.281499982,-0.937399983,2.843499899,,1.375699997,0.113600001,9.708999634,,2270,1.657199979,-0.823799983,12.55249953
1.68301E+18,45.44140112,0.084600002,-0.919999957,2.184000015,,1.35679996,0.135499999,9.711299896,,2271,1.441399962,-0.784499958,11.89529991
1.68301E+18,45.46139966,0.507200003,-0.98969996,1.243099928,,1.355999947,0.175799996,9.710800171,,2272,1.863199949,-0.813899964,10.9539001
1.68301E+18,45.48139966,0.745700002,-1.169099927,0.845599949,,1.382300019,0.217899993,9.706199646,,2273,2.128000021,-0.951199934,10.5517996
1.68301E+18,45.50140112,0.803799987,-1.102999926,0.626399994,,1.422199965,0.239999995,9.699899673,,2274,2.225999951,-0.862999931,10.32629967
1.68301E+18,45.52139966,0.441799998,-0.945599973,0.218699992,,1.450799942,0.239599988,9.695699692,,2275,1.89259994,-0.705999985,9.914399683
1.68301E+18,45.54139966,-0.006,-0.536799967,-0.398399979,,1.457399964,0.22299999,9.695099831,,2276,1.451399964,-0.313799977,9.296699852
1.68301E+18,45.56139966,-0.210199997,-0.192299992,-1.02549994,,1.465499997,0.192299992,9.694600105,,2277,1.2553,0,8.669100165
1.68301E+18,45.58139966,-0.215599999,0.088399999,-1.455299973,,1.480700016,0.156599998,9.692899704,,2278,1.265100017,0.244999997,8.23759973
1.68301E+18,45.60139966,-0.263999999,0.263999999,-1.523100019,,1.489799976,0.118299998,9.691999435,,2279,1.225799978,0.382299997,8.168899417
1.68301E+18,45.62139966,-0.452399999,0.38499999,-1.377599955,,1.48210001,0.075800002,9.693699837,,2280,1.029700011,0.460799992,8.316099882
1.68301E+18,45.64140283,-0.762600005,0.494199991,-1.204900026,,1.458799958,0.035299998,9.697400093,,2281,0.696199954,0.529499989,8.492500067
1.68301E+18,45.66139966,-0.894199967,0.635499954,-1.090999961,,1.433599949,0.0018,9.701199532,,2282,0.539399981,0.637299954,8.610199571
1.68301E+18,45.68139966,-0.940699995,0.639499962,-1.035400033,,1.411399961,-0.021699999,9.704500198,,2283,0.470699966,0.617799964,8.669100165
1.68301E+18,45.70139966,-0.72420001,0.440999985,-0.99909997,,1.390999913,-0.029099999,9.707399368,,2284,0.666799903,0.411899986,8.708299398
1.68301E+18,45.72140112,-0.100899994,0.35679999,-1.167999983,,1.375699997,-0.023399999,9.709599495,,2285,1.274800003,0.333399991,8.541599512
1.68301E+18,45.74139966,0.331099987,0.1655,-1.383899927,,1.375100017,-0.008599999,9.709699631,,2286,1.706200004,0.156900001,8.325799704
1.68301E+18,45.76139966,0.553200006,0.159199998,-1.646699905,,1.388399959,-0.0023,9.707799911,,2287,1.941599965,0.156899998,8.061100006
1.68301E+18,45.78139966,0.749899983,0.373299986,-1.935299993,,1.427099943,-0.0006,9.702199936,,2288,2.176999927,0.372699986,7.766899943
1.68301E+18,45.80139966,0.508300006,0.368299991,-2.10800004,,1.452999949,-0.0054,9.698399544,,2289,1.961299956,0.362899991,7.590399504
1.68301E+18,45.82139966,0.470899999,0.413499981,-2.40929985,,1.470699906,-0.0016,9.695699692,,2290,1.941599905,0.411899981,7.286399841
1.68301E+18,45.84139966,0.296000004,0.308499992,-2.537099838,,1.469099998,0.0053,9.695899963,,2291,1.765100002,0.313799992,7.158800125
1.68301E+18,45.86139966,-0.0154,0.201700002,-2.401599884,,1.457000017,0.014,9.697699547,,2292,1.441600017,0.215700001,7.296099663
1.68301E+18,45.88139966,-0.211499989,0.071699999,-1.992599964,,1.437299967,0.0164,9.700699806,,2293,1.225799978,0.088099999,7.708099842
1.68301E+18,45.90139966,-0.602800012,-0.221099988,-1.220999956,,1.416800022,0.015099999,9.703700066,,2294,0.81400001,-0.205999988,8.482700109
1.68301E+18,45.92139966,-0.881599963,-0.426599979,0.120199993,,1.401299953,0.0049,9.705999374,,2295,0.519699991,-0.421699979,9.826199368
1.68301E+18,45.94139966,-1.003600001,-0.887299955,1.806199908,,1.395799994,-0.0148,9.706699371,,2296,0.392199993,-0.902099955,11.51289928
1.68301E+18,45.96139966,-0.801099956,-1.189899921,3.181099892,,1.409099936,-0.035799999,9.704799652,,2297,0.60799998,-1.22569992,12.88589954
1.68301E+18,45.98139966,-0.249799997,-0.876100004,3.165599823,,1.436399937,-0.055399999,9.700699806,,2298,1.18659994,-0.931500003,12.86629963
1.68301E+18,46.00139966,0.282799989,-0.74970001,1.781499982,,1.4921,-0.064099997,9.692199707,,2299,1.774899989,-0.813800007,11.47369969
1.68301E+18,46.02139966,0.889199972,-1.9526999,2.241899967,,1.55250001,-0.037999999,9.682799339,,2300,2.441699982,-1.990699898,11.92469931
1.68301E+18,46.04139966,1.811699986,-2.635499954,4.374599934,,1.581299901,-0.0122,9.678199768,,2301,3.392999887,-2.647699954,14.0527997
1.68301E+18,46.06139966,1.924399972,-2.203699827,6.067299843,,1.556899905,-0.0517,9.682099342,,2302,3.481299877,-2.255399827,15.74939919
1.68301E+18,46.08139966,1.320799947,-1.120299935,5.427299976,,1.532799959,-0.164299995,9.684700012,,2303,2.853599906,-1.28459993,15.11199999
1.68301E+18,46.10139966,0.389599979,0.0277,3.684399843,,1.532400012,-0.282599986,9.68200016,,2304,1.921999991,-0.254899986,13.3664
1.68301E+18,46.12139966,-0.113299996,0.283399999,1.74849999,,1.554899931,-0.351999998,9.676099777,,2305,1.441599935,-0.068599999,11.42459977
1.68301E+18,46.14139966,-0.021299999,0.3486,0.828499973,,1.619799972,-0.377999991,9.664499283,,2306,1.598499972,-0.029399991,10.49299926
1.68301E+18,46.16139966,-0.306899995,0.360399991,0.653299987,,1.679799914,-0.399599999,9.653399467,,2307,1.37289992,-0.039200008,10.30669945
1.68301E+18,46.18139966,-1.03339994,0.426399976,0.406499982,,1.719900012,-0.426399976,9.645199776,,2308,0.686500072,0,10.05169976
1.68301E+18,46.20139966,-1.617900014,0.443599999,-0.336799979,,1.725799918,-0.443599999,9.643300056,,2309,0.107899904,0,9.306500077
1.68301E+18,46.22139966,-1.745299935,0.455499977,-0.8301,,1.706099987,-0.455499977,9.646299362,,2310,-0.039199948,0,8.816199362
1.68301E+18,46.24139966,-1.31400001,0.531199992,-1.056599975,,1.696499944,-0.472299993,9.647199631,,2311,0.382499933,0.058899999,8.590599656
1.68301E+18,46.26139966,-0.632399976,0.764899969,-1.317299962,,1.711099982,-0.500100017,9.643199921,,2312,1.078700006,0.264799953,8.325899959
1.68301E+18,46.28139966,-0.219599992,1.00940001,-1.535699964,,1.739599943,-0.538699985,9.63599968,,2313,1.519999951,0.470700026,8.100299716
1.68301E+18,46.30139966,-0.162799999,1.18809998,-1.558799982,,1.761299968,-0.5801,9.629699707,,2314,1.598499969,0.60799998,8.070899725
1.68301E+18,46.32139966,-0.27699998,1.255499959,-1.457199931,,1.76759994,-0.617999971,9.626199722,,2315,1.49059996,0.637499988,8.168999791
1.68301E+18,46.34139966,-0.532700002,1.307399988,-1.327499986,,1.768399954,-0.650399983,9.62389946,,2316,1.235699952,0.657000005,8.296399474
1.68301E+18,46.36139966,-0.648099959,1.315599918,-1.216300011,,1.77579999,-0.678200006,9.620599747,,2317,1.127700031,0.637399912,8.404299736
1.68301E+18,46.38139966,-0.816299975,1.339599967,-1.104599953,,1.787199974,-0.702199996,9.616799355,,2318,0.970899999,0.637399971,8.512199402
1.68301E+18,46.40139966,-1.05309999,1.368600011,-1.061800003,,1.798399925,-0.721399963,9.613200188,,2319,0.745299935,0.647200048,8.551400185
1.68301E+18,46.42139966,-1.218099952,1.408800006,-1.155699968,,1.816299915,-0.732199967,9.609099388,,2320,0.598199964,0.676600039,8.45339942
1.68301E+18,46.44139966,-1.194399953,1.292400002,-1.425400019,,1.841599941,-0.733399987,9.604199409,,2321,0.647199988,0.559000015,8.178799391
1.68301E+18,46.46139966,-1.05369997,1.217700005,-1.518899918,,1.867699981,-0.727400005,9.599599838,,2322,0.81400001,0.4903,8.080699921
1.68301E+18,46.48139966,-0.917899966,1.186200023,-1.279600024,,1.888700008,-0.725299954,9.595600128,,2323,0.970800042,0.460900068,8.316000104
1.68301E+18,46.50139966,-0.911300004,1.168200016,-0.845399976,,1.901799917,-0.726899981,9.592899323,,2324,0.990499914,0.441300035,8.747499347
1.68301E+18,46.52139966,-0.782099962,1.16079998,-0.431699991,,1.90989995,-0.729299963,9.591099739,,2325,1.127799988,0.431500018,9.159399748
1.68301E+18,46.54139966,-0.863900006,1.138299942,-0.205699995,,1.913199902,-0.726499975,9.59070015,,2326,1.049299896,0.411799967,9.385000154
1.68301E+18,46.56139966,-1.020300031,1.210999966,-0.135600001,,1.922499895,-0.720699966,9.589300156,,2327,0.902199864,0.4903,9.453700155
1.68301E+18,46.58139966,-1.165099978,1.258399963,-0.221299991,,1.939899921,-0.709199965,9.58659935,,2328,0.774799943,0.549199998,9.365299359
1.68301E+18,46.60139966,-1.171399951,0.977400005,-0.1787,,1.965699911,-0.683200002,9.583199501,,2329,0.79429996,0.294200003,9.404499501
1.68301E+18,46.62139966,-0.714299977,0.205799997,0.833000004,,1.989199996,-0.637299955,9.581600189,,2330,1.274900019,-0.431499958,10.41460019
1.68301E+18,46.64139966,-0.170099989,-0.214699998,2.498100042,,1.994199991,-0.589399993,9.583600044,,2331,1.824100003,-0.804099992,12.08170009
1.68301E+18,46.66139966,-0.105999999,-0.438499987,3.848699808,,1.988899946,-0.561699986,9.586299896,,2332,1.882899947,-1.000199974,13.4349997
1.68301E+18,46.68139966,-0.452499986,-0.834499955,4.878900051,,1.952899933,-0.528499961,9.595600128,,2333,1.500399947,-1.362999916,14.47450018
1.68301E+18,46.70139966,-0.326199979,-0.917499959,4.297699928,,1.904999971,-0.474899977,9.607999802,,2334,1.578799993,-1.392399937,13.90569973
1.68301E+18,46.72139966,0.042999998,-1.246399999,2.684000015,,1.898599982,-0.381399989,9.613499641,,2335,1.94159998,-1.627799988,12.29749966
1.68301E+18,46.74139966,0.681599975,-1.875099897,1.404599905,,1.946499944,-0.252900004,9.608099937,,2336,2.628099918,-2.127999902,11.01269984
1.68301E+18,46.76139966,1.09829998,-2.232899904,1.020900011,,2.000499964,-0.1206,9.599599838,,2337,3.098799944,-2.353499904,10.62049985
1.68301E+18,46.78139966,1.031899929,-2.67779994,1.400599957,,2.037499905,-0.0189,9.592599869,,2338,3.069399834,-2.69669994,10.99319983
1.68301E+18,46.80139966,0.385699987,-3.211199999,2.280999899,,2.02670002,0.053399999,9.59469986,,2339,2.412400007,-3.1578,11.87569976
1.68301E+18,46.82139966,0.111599997,-2.982699871,3.061300039,,1.957499981,0.089699998,9.608799934,,2340,2.069099978,-2.892999873,12.67009997
1.68301E+18,46.84139966,-0.109200001,-2.244899988,2.787699938,,1.864599943,0.077599995,9.627399445,,2341,1.755399942,-2.167299993,12.41509938
1.68301E+18,46.86139966,-0.272799999,-1.434299946,1.335899949,,1.812399983,0.0319,9.637599945,,2342,1.539599985,-1.402399946,10.97349989
1.68301E+18,46.88139966,-0.160699993,-1.161399961,0.185900003,,1.798399925,-0.0054,9.640299797,,2343,1.637699932,-1.16679996,9.8261998
1.68301E+18,46.90139966,0.395699978,-1.165899992,-0.486499995,,1.820499897,-0.0206,9.636099815,,2344,2.216199875,-1.186499992,9.14959982
1.68301E+18,46.92139966,0.680999994,-1.188599944,-0.645900011,,1.858799934,-0.037099998,9.628699303,,2345,2.539799929,-1.225699943,8.982799292
1.68301E+18,46.94139966,0.581499994,-0.795599997,-0.629899979,,1.889699936,-0.067199998,9.622599602,,2346,2.47119993,-0.862799995,8.992699623
1.68301E+18,46.96139966,-0.1479,-0.601099968,-0.744499981,,1.903299928,-0.104899995,9.61950016,,2347,1.755399927,-0.705999963,8.875000179
1.68301E+18,46.98139966,-0.554899991,-0.476199985,-0.880499959,,1.908199906,-0.131699994,9.618199348,,2348,1.353299916,-0.607899979,8.737699389
1.68301E+18,47.00139966,-0.564199984,-0.628199995,-0.70389998,,1.907699943,-0.146499991,9.618100166,,2349,1.343499959,-0.774699986,8.914200187
1.68301E+18,47.02139966,-0.509899974,-0.710799992,-0.577399969,,1.902499914,-0.152099997,9.619099617,,2350,1.39259994,-0.862899989,9.041699648
1.68301E+18,47.04139966,-0.724799991,-0.698899984,-0.443999976,,1.881999969,-0.154200003,9.623099327,,2351,1.157199979,-0.853099987,9.179099351
1.68301E+18,47.06139966,-0.964299977,-0.585799992,-0.566599965,,1.856699944,-0.159400001,9.627900124,,2352,0.892399967,-0.745199993,9.061300159
1.68301E+18,47.08139966,-1.073300004,-0.447299987,-0.579699993,,1.838199973,-0.170399994,9.631299973,,2353,0.764899969,-0.617699981,9.051599979
1.68301E+18,47.10139966,-1.020699978,-0.409699976,-0.432999998,,1.834699988,-0.1884,9.631599426,,2354,0.81400001,-0.598099977,9.198599428
1.68301E+18,47.12139966,-0.833299994,-0.284799993,-0.14819999,,1.833599925,-0.215299994,9.631199837,,2355,1.000299931,-0.500099987,9.482999846
1.68301E+18,47.14139966,-0.538299978,-0.091399997,0.125100002,,1.822899938,-0.251699984,9.632399559,,2356,1.28459996,-0.343099982,9.757499561
1.68301E+18,47.16139966,-0.407099992,-0.0116,0.278799981,,1.799600005,-0.292299986,9.63560009,,2357,1.392500013,-0.303899986,9.914400071
1.68301E+18,47.18139966,-0.316899985,0.131799996,0.5,,1.768299937,-0.33769998,9.639900208,,2358,1.451399952,-0.205899984,10.13990021
1.68301E+18,47.20139966,-0.158500001,0.297899991,0.584500015,,1.737299919,-0.386099994,9.643699646,,2359,1.578799918,-0.088200003,10.22819966
1.68301E+18,47.22139966,0.015199999,0.369499981,0.632699966,,1.720499992,-0.438199997,9.644499779,,2360,1.735699992,-0.068700016,10.27719975
1.68301E+18,47.24139966,0.126599997,0.431999981,0.6329,,1.707199931,-0.49089998,9.644399643,,2361,1.833799928,-0.058899999,10.27729964
1.68301E+18,47.26139966,0.251199991,0.476399988,0.495599985,,1.690400004,-0.545099974,9.644399643,,2362,1.941599995,-0.068699986,10.13999963
1.68301E+18,47.28139966,0.254000008,0.640899956,0.230199993,,1.667999983,-0.601700008,9.644999504,,2363,1.921999991,0.039199948,9.875199497
