time,seconds_elapsed,z,y,x,,,,z,y,x,,,t,z,y,x
1.683E+18,1.309761719,0.1514,0.96239996,0.3398,,,,1.888299942,-1.727399945,9.466799736,,,64,2.039699942,-0.764999986,9.806599736
1.683E+18,1.329761719,0.129500002,0.93779999,0.147499993,,,,1.772899985,-1.653699994,9.502200127,,,65,1.902399987,-0.715900004,9.64970012
1.683E+18,1.349763184,0.38409999,0.755400002,0.082699999,,,,1.655599952,-1.569399953,9.537599564,,,66,2.039699942,-0.813999951,9.620299563
1.683E+18,1.369764648,0.492599994,0.717899978,0.053799998,,,,1.556800008,-1.492699981,9.56649971,,,67,2.049400002,-0.774800003,9.620299708
1.683E+18,1.389761719,0.377700001,0.612199962,0.518099964,,,,1.45599997,-1.426100016,9.592499733,,,68,1.833699971,-0.813900054,10.1105997
1.683E+18,1.40977417,0.0548,0.574400008,1.176199913,,,,1.327899933,-1.358899951,9.620800018,,,69,1.382699933,-0.784499943,10.79699993
1.683E+18,1.429763184,-0.400700003,0.540199995,1.049299955,,,,1.214599967,-1.256099939,9.649700165,,,70,0.813899964,-0.715899944,10.69900012
1.683E+18,1.449763184,-0.451899976,-0.171499997,1.440099955,,,,1.148199916,-1.1523,9.670700073,,,71,0.69629994,-1.323799998,11.11080003
1.683E+18,1.469761719,0.033,-0.386799991,1.492499948,,,,1.094599962,-1.064399958,9.686999321,,,72,1.127599962,-1.451199949,11.17949927
1.683E+18,1.489761719,0.47329998,-0.019199999,1.441200018,,,,1.046599984,-1.00059998,9.699099541,,,73,1.519899964,-1.019799979,11.14029956
1.683E+18,1.509761719,0.443099976,0.301299989,0.648299992,,,,1.018000007,-0.948499978,9.707399368,,,74,1.461099982,-0.647199988,10.35569936
1.683E+18,1.529761719,0.115800001,-0.031999998,0.043199997,,,,1.021600008,-0.870099962,9.714300156,,,75,1.137400009,-0.90209996,9.757500153
1.683E+18,1.549761719,0.224199995,-0.953999996,0.445899993,,,,1.021099925,-0.761999965,9.723499298,,,76,1.24529992,-1.715999961,10.16939929
1.683E+18,1.569761719,0.110199995,-1.227100015,1.662599921,,,,1.007699966,-0.655699968,9.732600212,,,77,1.117899962,-1.882799983,11.39520013
1.683E+18,1.589761719,0.19749999,-1.275200009,1.495199919,,,,0.969399989,-0.548799992,9.743100166,,,78,1.166899979,-1.824000001,11.23830009
1.683E+18,1.609761719,0.168599993,-1.173300028,0.214499995,,,,0.968899965,-0.434899986,9.74889946,,,79,1.137499958,-1.608200014,9.963399455
1.683E+18,1.629761719,0.278299987,-0.967899978,-0.304499984,,,,1.006199956,-0.35589999,9.748299599,,,80,1.284499943,-1.323799968,9.443799615
1.683E+18,1.649761719,0.165999994,-1.015799999,-0.085499994,,,,1.049899936,-0.317799985,9.744999886,,,81,1.215899929,-1.333599985,9.659499891
1.683E+18,1.669761719,-0.094999999,-0.510899961,-0.074199997,,,,1.075600028,-0.273499995,9.743599892,,,82,0.980600029,-0.784399956,9.669399895
1.683E+18,1.689761719,-0.468499988,-0.593299985,-0.194199994,,,,1.066699982,-0.220599994,9.745900154,,,83,0.598199993,-0.813899979,9.55170016
1.683E+18,1.709761719,-0.863499999,-0.40959999,-0.814899981,,,,1.049799919,-0.168899998,9.748799324,,,84,0.18629992,-0.578499988,8.933899343
1.683E+18,1.729761719,-0.709999979,-0.457699984,-1.109300017,,,,1.053300023,-0.13059999,9.748999596,,,85,0.343300045,-0.588299975,8.639699578
1.683E+18,1.749761719,-0.537899971,-0.484499991,-0.981599987,,,,1.057699919,-0.113600001,9.748700142,,,86,0.519799948,-0.598099992,8.767100155
1.683E+18,1.769761719,-0.539499998,-0.452299982,-1.196099997,,,,1.069000006,-0.116399996,9.747499466,,,87,0.529500008,-0.568699978,8.551399469
1.683E+18,1.789761719,-0.946799994,-0.561800003,-1.684499979,,,,1.083999991,-0.134299994,9.745599747,,,88,0.137199998,-0.696099997,8.061099768
1.683E+18,1.809761719,-0.652499974,-0.928599954,-1.307799935,,,,1.113399982,-0.179499999,9.741499901,,,89,0.460900009,-1.108099952,8.433699965
1.683E+18,1.829761719,0.557999969,-0.570199966,-0.868299961,,,,1.167899966,-0.253399998,9.733499527,,,90,1.725899935,-0.823599964,8.865199566
1.683E+18,1.849761719,0.550799966,0.17899999,-1.010299921,,,,1.20449996,-0.277099997,9.72840023,,,91,1.755299926,-0.098100007,8.718100309
1.683E+18,1.869761719,0.231899992,0.152500004,-0.662799954,,,,1.16049993,-0.270199984,9.73390007,,,92,1.392399922,-0.117699981,9.071100116
1.683E+18,1.889761719,-0.091399997,-0.211199999,-0.390699983,,,,1.052399993,-0.269199997,9.746199608,,,93,0.960999995,-0.480399996,9.355499625
1.683E+18,1.909772705,-0.959699988,0.158899993,-0.551199973,,,,0.92049998,-0.266799986,9.759699821,,,94,-0.039200008,-0.107899994,9.208499849
1.683E+18,1.929761719,-1.294099927,0.382099986,-1.167599916,,,,0.833199978,-0.244799986,9.768099785,,,95,-0.460899949,0.1373,8.600499868
1.683E+18,1.949761719,-0.840900004,-0.039299998,-1.002399921,,,,0.821199954,-0.225299999,9.769499779,,,96,-0.01970005,-0.264599998,8.767099857
1.683E+18,1.969761719,-0.123499997,0.420100003,-0.80219996,,,,0.868799984,-0.223999992,9.765500069,,,97,0.745299987,0.196100011,8.963300109
1.683E+18,1.989761719,0.0691,0.307199985,-0.323499978,,,,0.950699985,-0.238499999,9.757499695,,,98,1.019799985,0.068699986,9.433999717
1.683E+18,2.009761719,-0.0207,0.215499997,0.0107,,,,1.050400019,-0.254799992,9.746899605,,,99,1.029700018,-0.039299995,9.757599604
1.683E+18,2.029761719,0.196999997,0.204099998,0.481099993,,,,1.215099931,-0.262999982,9.727499962,,,100,1.412099928,-0.058899984,10.20859995
1.683E+18,2.049761719,1.234699965,0.966099977,0.613699973,,,,1.462000012,-0.279599994,9.69299984,,,101,2.696699977,0.686499983,10.30669981
1.683E+18,2.069761719,1.383399963,0.889199972,0.894099951,,,,1.725199938,-0.330199987,9.647999763,,,102,3.108599901,0.558999985,10.54209971
1.683E+18,2.089761719,-0.635299981,-0.0061,1.906699896,,,,1.831699967,-0.395899981,9.625899315,,,103,1.196399987,-0.401999981,11.53259921
1.683E+18,2.109761719,-0.878499985,1.292299986,2.086199999,,,,1.888599992,-0.439099997,9.612999916,,,104,1.010100007,0.853199989,11.69919991
