time,seconds_elapsed,z,y,x
1683015719442730500,0.04073046875,0.1508999913930893,0.010799999348819256,0.09119999408721924
1683015719462729000,0.06072900390625,0.1508999913930893,0.010799999348819256,0.09119999408721924
1683015719482729000,0.08072900390625,0.1508999913930893,0.010799999348819256,0.09119999408721924
1683015719502729000,0.10072900390625,0.08949999511241913,-0.156700000166893,0.1631999909877777
1683015719522727200,0.12072705078125,0.06929999589920044,-0.21119999885559082,-0.0284000001847744
1683015719542727200,0.14072705078125,-0.1720999926328659,-0.48569998145103455,-0.07569999992847443
1683015719562727200,0.16072705078125,-0.4900999963283539,-0.7554000020027161,-0.23119999468326569
1683015719582727200,0.18072705078125,-0.9810999631881714,-1.129599928855896,-0.7847999930381775
1683015719602727200,0.20072705078125,-1.1417999267578125,-1.355799913406372,-1.202799916267395
1683015719622727200,0.22072705078125,-0.8842999935150146,-1.5674999952316284,-1.0899999141693115
1683015719642727200,0.24072705078125,-0.8549999594688416,-1.4112999439239502,-0.6255999803543091
1683015719662727200,0.26072705078125,-0.5764999985694885,-0.9735999703407288,-0.15869998931884766
1683015719682727200,0.28072705078125,-0.2791999876499176,-0.7935000061988831,0.42260000109672546
1683015719702727200,0.30072705078125,0.2483999878168106,-0.7423999905586243,0.8626999855041504
1683015719722727200,0.32072705078125,0.799299955368042,-0.6663999557495117,1.0621999502182007
1683015719742727200,0.34072705078125,1.0235999822616577,-0.7300999760627747,1.1841999292373657
1683015719762727200,0.36072705078125,0.8080999851226807,-0.8445000052452087,1.2668999433517456
1683015719782727200,0.38072705078125,0.6965000033378601,-0.9715999960899353,1.3523999452590942
1683015719802730500,0.40073046875,1.0082999467849731,-0.8395999670028687,1.4289000034332275
1683015719822729000,0.42072900390625,1.233799934387207,-0.767799973487854,1.8248999118804932
1683015719842729000,0.44072900390625,1.2072999477386475,-0.519599974155426,2.3485000133514404
1683015719862729000,0.46072900390625,1.237399935722351,-0.02719999849796295,2.757200002670288
1683015719882729000,0.48072900390625,1.6962000131607056,0.3546999990940094,3.0901999473571777
1683015719902729000,0.50072900390625,2.496000051498413,0.4493999779224396,3.1992998123168945
1683015719922729000,0.52072900390625,2.860499858856201,0.18519999086856842,3.1267998218536377
1683015719942729000,0.54072900390625,2.665599822998047,0.05329999700188637,2.8299999237060547
1683015719962729000,0.56072900390625,1.8715999126434326,-0.2199999988079071,2.390899896621704
1683015719982729000,0.58072900390625,0.8052999973297119,-0.43129998445510864,2.243000030517578
1683015720002729000,0.60072900390625,-0.27549999952316284,-0.630299985408783,2.4323999881744385
1683015720022729000,0.62072900390625,-1.7206999063491821,-0.9672999978065491,2.379199981689453
1683015720042729000,0.64072900390625,-3.5857999324798584,-0.8425999879837036,2.526399850845337
1683015720062729000,0.66072900390625,-4.8979997634887695,-0.5526999831199646,3.085599899291992
1683015720082729000,0.68072900390625,-4.6066999435424805,-0.140299990773201,4.024600028991699
1683015720102729000,0.70072900390625,-3.120299816131592,0.1266999989748001,5.070499897003174
1683015720122729000,0.72072900390625,-1.7197999954223633,-0.09929999709129333,5.526400089263916
1683015720142729000,0.74072900390625,0.5755000114440918,0.10849999636411667,5.399099826812744
1683015720162729000,0.76072900390625,2.6145999431610107,0.4499000012874603,4.935199737548828
1683015720182729000,0.78072900390625,3.3664000034332275,0.47519999742507935,4.5055999755859375
1683015720202729000,0.80072900390625,3.91159987449646,0.7005999684333801,4.0559000968933105
1683015720222729000,0.82072900390625,7.246199607849121,5.302999973297119,2.69350004196167
1683015720242729000,0.84072900390625,5.912399768829346,5.602999687194824,4.842199802398682
1683015720262729000,0.86072900390625,1.6275999546051025,1.6054999828338623,4.978499889373779
1683015720282727200,0.88072705078125,-1.0866999626159668,0.28450000286102295,0.8671000003814697
1683015720302729000,0.90072900390625,-1.9775999784469604,0.18239998817443848,-1.3562999963760376
1683015720322729000,0.92072900390625,-1.3984999656677246,-0.31369999051094055,-0.573199987411499
1683015720342729000,0.94072900390625,-1.3492999076843262,-0.6272000074386597,1.5374000072479248
1683015720362729000,0.96072900390625,-1.4957000017166138,-0.037299998104572296,2.7467000484466553
1683015720382729000,0.98072900390625,-1.9560999870300293,1.4569000005722046,3.982999801635742
1683015720402729000,1.00072900390625,-4.42579984664917,3.026899814605713,3.5947999954223633
1683015720422729000,1.02072900390625,-4.248799800872803,4.768899917602539,3.6108999252319336
1683015720442729000,1.04072900390625,-1.4453999996185303,7.046199798583984,3.736299991607666
1683015720462729000,1.06072900390625,1.2389999628067017,8.077099800109863,2.95169997215271
1683015720482729000,1.08072900390625,3.302500009536743,3.767699956893921,2.5401999950408936
1683015720502729000,1.10072900390625,4.884399890899658,-0.7980999946594238,0.31379997730255127
1683015720522729000,1.12072900390625,3.6646997928619385,-2.8143999576568604,-1.9088000059127808
1683015720542729000,1.14072900390625,2.4293999671936035,-2.9544999599456787,-2.180799961090088
1683015720562729000,1.16072900390625,0.9692999720573425,-1.4268999099731445,-0.7148000001907349
1683015720582729000,1.18072900390625,-0.3043999969959259,0.5659999847412109,0.5633999705314636
1683015720602729000,1.20072900390625,-0.8139999508857727,1.8341999053955078,1.1431000232696533
1683015720622729000,1.22072900390625,-1.0296000242233276,1.1140999794006348,1.584299921989441
1683015720642729000,1.24072900390625,-1.1847000122070312,-0.008899999782443047,0.7489999532699585
1683015720662729000,1.26072900390625,-0.8944000005722046,-0.3885999917984009,-0.3012000024318695
1683015720682729000,1.28072900390625,-0.4388999938964844,-0.47999998927116394,-0.49309998750686646
1683015720702729000,1.30072900390625,0.029899999499320984,0.1599999964237213,-0.5189999938011169
1683015720722729000,1.32072900390625,0.7077999711036682,0.1816999912261963,-0.2712000012397766
1683015720742729000,1.34072900390625,1.345099925994873,-0.03929999843239784,0.053700000047683716
1683015720762729000,1.36072900390625,1.5339999198913574,-0.10729999840259552,0.18019999563694
1683015720782729000,1.38072900390625,1.251099944114685,-0.08919999748468399,0.4490000009536743
1683015720802729000,1.40072900390625,0.625,-0.03480000048875809,0.50409996509552
1683015720822729000,1.42072900390625,-0.2011999934911728,-0.0843999981880188,0.42089998722076416
1683015720842729000,1.44072900390625,-0.7515999674797058,-0.14319999516010284,0.29919999837875366
1683015720862729000,1.46072900390625,-0.9656999707221985,-0.16659998893737793,0.28610000014305115
1683015720882729000,1.48072900390625,-1.0013999938964844,-0.03889999911189079,0.16349999606609344
1683015720902729000,1.50072900390625,-0.7651999592781067,0.03359999880194664,0.31919997930526733
1683015720922729000,1.52072900390625,-0.2741999924182892,0.06129999831318855,0.36089998483657837
1683015720942729000,1.54072900390625,0.23919999599456787,-0.11159999668598175,-0.1574999988079071
1683015720962727200,1.56072705078125,0.14710000157356262,0.08590000122785568,0.10399999469518661
1683015720982727200,1.58072705078125,0.43459999561309814,-0.11389999836683273,0.21969999372959137
1683015721002727200,1.60072705078125,0.29409998655319214,-0.010199999436736107,0.16359999775886536
1683015721022727200,1.62072705078125,0.42669999599456787,0.025299999862909317,0.014099999330937862
1683015721042727200,1.64072705078125,0.2768000066280365,-0.015699999406933784,-0.16489998996257782
1683015721062727200,1.66072705078125,0.10649999976158142,0.06300000101327896,-0.17139999568462372
1683015721082727200,1.68072705078125,-0.13769999146461487,0.016999999061226845,-0.021699998527765274
1683015721102727200,1.70072705078125,-0.04360000044107437,0.0681999996304512,0.002899999963119626
1683015721122727200,1.72072705078125,0.18709999322891235,-0.027699999511241913,0.2854999899864197
1683015721142727200,1.74072705078125,0.3337000012397766,-0.06430000066757202,0.4899999797344208
1683015721162727200,1.76072705078125,0.2078000009059906,-0.003499999875202775,0.22659999132156372
1683015721182727200,1.78072705078125,0.17289999127388,0.006000000052154064,-0.06300000101327896
1683015721202727200,1.80072705078125,0.12600000202655792,0.03460000082850456,-0.25360000133514404
1683015721222727200,1.82072705078125,0.014699999243021011,0.07509999722242355,-0.15699999034404755
1683015721242727200,1.84072705078125,-0.03969999775290489,0.040300000458955765,0.13599999248981476
1683015721262727200,1.86072705078125,-0.15760000050067902,-0.041999999433755875,0.23929999768733978
1683015721282727200,1.88072705078125,-0.12049999833106995,-0.04699999839067459,0.24929998815059662
1683015721302727200,1.90072705078125,-0.0982000008225441,-0.024799998849630356,0.14810000360012054
1683015721322727200,1.92072705078125,-0.09789999574422836,-0.08240000158548355,0.09139999747276306
1683015721342727200,1.94072705078125,-0.15619999170303345,-0.09149999916553497,-0.06069999933242798
1683015721362727200,1.96072705078125,-0.15609999001026154,-0.0421999990940094,-0.16200000047683716
1683015721382727200,1.98072705078125,-0.16679999232292175,0.03689999878406525,-0.1973000019788742
1683015721402727200,2.00072705078125,-0.07159999758005142,0.01860000006854534,-0.08060000091791153
1683015721422727200,2.02072705078125,0.004299999680370092,-0.018199998885393143,-0.007599999662488699
1683015721442727200,2.04072705078125,-0.02369999885559082,-0.044599998742341995,-0.05269999802112579
