time,seconds_elapsed,z,y,x
1683009537134399700,0.041399658203125,-0.20389999449253082,-0.07989999651908875,-0.9659000039100647
1683009537154406000,0.061406005859375,-0.20389999449253082,-0.07989999651908875,-0.9659000039100647
1683009537174399700,0.081399658203125,0.019299998879432678,-0.011899999342858791,0.1462000012397766
1683009537194399700,0.101399658203125,0.00039999998989515007,0.006899999920278788,0.1460999995470047
1683009537214399700,0.121399658203125,-0.04559999704360962,-0.1454000025987625,0.2833999991416931
1683009537234399700,0.141399658203125,0.07530000060796738,-0.05249999836087227,0.11789999902248383
1683009537254399700,0.161399658203125,-0.008299999870359898,0.02419999986886978,0.004799999762326479
1683009537274399700,0.181399658203125,-0.2369999885559082,0.05179999768733978,-0.012899999506771564
1683009537294399700,0.201399658203125,-0.16449999809265137,0.010699999518692493,0.23029999434947968
1683009537314399700,0.221399658203125,0.013199999928474426,-0.02759999968111515,0.23019999265670776
1683009537334399700,0.241399658203125,-0.0005999999702908099,-0.05959999933838844,0.29179999232292175
1683009537354399700,0.261399658203125,0.155799999833107,-0.024899998679757118,0.004999999888241291
1683009537374399700,0.281399658203125,-0.044099997729063034,0.0471000000834465,-0.31540000438690186
1683009537394399700,0.301399658203125,-0.16920000314712524,0.2069999873638153,-0.46320000290870667
1683009537414399700,0.321399658203125,-0.16979999840259552,0.12439999729394913,-0.2705000042915344
1683009537434399700,0.341399658203125,-0.20739999413490295,0.12520000338554382,0.07880000025033951
1683009537454399700,0.361399658203125,-0.2532999813556671,0.09470000118017197,0.5615000128746033
1683009537474399700,0.381399658203125,-0.17090000212192535,0.36399999260902405,0.6757000088691711
1683009537494399700,0.401399658203125,0.18209999799728394,0.2760999798774719,0.3328000009059906
1683009537514399700,0.421399658203125,-0.10740000009536743,0.22119998931884766,-0.08819999545812607
1683009537534399700,0.441399658203125,-0.37439998984336853,0.20260000228881836,-0.2102999985218048
1683009537554399700,0.461399658203125,-0.14839999377727509,0.01529999915510416,0.22989998757839203
1683009537574399700,0.481399658203125,0.19979999959468842,-0.15689998865127563,0.9249999523162842
1683009537594399700,0.501399658203125,0.4544000029563904,-0.09759999811649323,1.1868000030517578
1683009537614399700,0.521399658203125,0.5726000070571899,0.10899999737739563,1.077299952507019
1683009537634399700,0.541399658203125,0.3748999834060669,0.31759998202323914,0.6164000034332275
1683009537654399700,0.561399658203125,-0.04649999737739563,0.36809998750686646,0.23249998688697815
1683009537674399700,0.581399658203125,-0.08289999514818192,0.12299999594688416,-0.18199999630451202
1683009537694399700,0.601399658203125,0.14229999482631683,-0.08999999612569809,-0.552899956703186
1683009537714399700,0.621399658203125,0.033299997448921204,-0.022199999541044235,-0.7960999608039856
1683009537734399700,0.641399658203125,0.029399998486042023,0.2377999871969223,-0.9325000047683716
1683009537754399700,0.661399658203125,0.16439999639987946,0.4081999957561493,-0.6083999872207642
1683009537774399700,0.681399658203125,0.13099999725818634,0.23979999125003815,-0.22689999639987946
1683009537794399700,0.701399658203125,0.12529999017715454,0.3384999930858612,0.027300000190734863
1683009537814399700,0.721399658203125,0.04149999842047691,0.5875999927520752,0.00699999975040555
1683009537834399700,0.741399658203125,-0.04039999842643738,0.620199978351593,0.0648999959230423
1683009537854399700,0.761399658203125,-0.11409999430179596,0.659500002861023,-0.004399999976158142
1683009537874399700,0.781399658203125,-0.04529999941587448,0.6657999753952026,-0.13079999387264252
1683009537894399700,0.801399658203125,-0.22869999706745148,0.6973999738693237,-0.36409997940063477
1683009537914399700,0.821399658203125,-0.5098999738693237,0.7929999828338623,-0.6586999893188477
1683009537934399700,0.841399658203125,-0.5324000120162964,1.1804999113082886,-0.6121999621391296
1683009537954399700,0.861399658203125,-0.5232999920845032,1.1871999502182007,-0.8503999710083008
1683009537974399700,0.881399658203125,-0.5400999784469604,0.7071999907493591,0.06719999760389328
1683009537994399700,0.901399658203125,-0.4253999888896942,0.35259997844696045,1.0340999364852905
1683009538014399700,0.921399658203125,-0.09049999713897705,0.4132999777793884,1.4567999839782715
1683009538034399700,0.941399658203125,0.16569998860359192,0.5577999949455261,1.6949999332427979
1683009538054399700,0.961399658203125,-0.009999999776482582,0.8233000040054321,1.6171000003814697
1683009538074399700,0.981399658203125,-0.13159999251365662,0.8003999590873718,1.2134000062942505
1683009538094399700,1.001399658203125,-0.06300000101327896,0.4649999737739563,1.0657999515533447
1683009538114399700,1.021399658203125,0.07759999483823776,-0.022299999371170998,1.1262999773025513
1683009538134399700,1.041399658203125,0.3455999791622162,-0.47200000286102295,1.4127999544143677
1683009538154399700,1.061399658203125,0.5934000015258789,-0.8150999546051025,2.149399995803833
1683009538174399700,1.081399658203125,0.6916999816894531,-1.2244999408721924,3.0713000297546387
1683009538194399700,1.101399658203125,0.9393999576568604,-1.4386999607086182,3.8737998008728027
1683009538214399700,1.121399658203125,1.383099913597107,-1.4255999326705933,4.508299827575684
1683009538234399700,1.141399658203125,1.5153999328613281,-1.4153000116348267,4.984499931335449
1683009538254399700,1.161399658203125,1.329699993133545,-0.7901999950408936,4.246699810028076
1683009538274399700,1.181399658203125,0.5566999912261963,-0.09269999712705612,2.2570998668670654
1683009538294399700,1.201399658203125,-0.18850000202655792,0.15549999475479126,-0.003399999812245369
1683009538314399700,1.221399658203125,-0.39629998803138733,-0.30410000681877136,-1.1039999723434448
1683009538334399700,1.241399658203125,-0.23919999599456787,-0.9498999714851379,-1.0119999647140503
1683009538354399700,1.261399658203125,0.08169999718666077,-1.1750999689102173,-0.20999999344348907
1683009538374399700,1.281399658203125,0.19709999859333038,-0.9810999631881714,0.5670999884605408
