time,seconds_elapsed,z,y,x,,,z,y,x,,,t,z,y,x
1.68301E+18,0.785383545,-0.069299996,-0.0073,-0.016999999,,,9.797499657,0.203499988,0.370099992,,,38,9.728199661,0.196199988,0.353099992
1.68301E+18,0.805383545,-0.069299996,-0.0074,0.0319,,,9.797499657,0.203499988,0.370000005,,,39,9.728199661,0.196099988,0.401900005
1.68301E+18,0.825383545,-0.059499998,0.002,0.031399999,,,9.797499657,0.203799993,0.370499998,,,40,9.737999659,0.205799993,0.401899997
1.68301E+18,0.845383545,-0.049599998,-0.0008,-0.0471,,,9.797399521,0.206699997,0.370700002,,,41,9.747799523,0.205899997,0.323600002
1.68301E+18,0.865383545,-0.029999999,0.0175,-0.015799999,,,9.797499657,0.207999989,0.368900001,,,42,9.767499657,0.225499989,0.353100002
1.68301E+18,0.885383545,-0.098799996,0.016799999,-0.0031,,,9.797499657,0.2086,0.365999997,,,43,9.698699661,0.225399999,0.362899997
1.68301E+18,0.905386475,-0.1083,0.0055,0.028899999,,,9.797200203,0.210199997,0.373099983,,,44,9.688900203,0.215699997,0.401999982
1.68301E+18,0.925383545,-0.068799995,0.0178,0.0064,,,9.796999931,0.217399999,0.375999987,,,45,9.728199936,0.235199999,0.382399987
1.68301E+18,0.945383545,-0.0493,0.027899999,-0.0103,,,9.797100067,0.217099994,0.373099983,,,46,9.747800067,0.244999994,0.362799983
1.68301E+18,0.965383545,-0.059299998,0.0055,-0.022399999,,,9.797299385,0.219999999,0.36559999,,,47,9.737999387,0.225499999,0.343199991
1.68301E+18,0.985383545,-0.069299996,-0.0036,-0.0176,,,9.797499657,0.219399989,0.360799998,,,48,9.728199661,0.215799989,0.343199998
1.68301E+18,1.005383545,-0.089099996,-0.0111,-0.0231,,,9.797699928,0.217099994,0.3565,,,49,9.708599932,0.205999995,0.3334
1.68301E+18,1.025383545,-0.069499999,-0.0012,-0.0035,,,9.797699928,0.216999993,0.3565,,,50,9.728199929,0.215799993,0.353
1.68301E+18,1.045383545,-0.059699997,0.0056,-0.0105,,,9.797800064,0.219799995,0.353699982,,,51,9.738100067,0.225399995,0.343199982
1.68301E+18,1.065383545,-0.049799997,0.0066,0.0054,,,9.797599792,0.218799993,0.357299984,,,52,9.747799795,0.225399993,0.362699983
1.68301E+18,1.085383545,-0.059599999,-0.0021,0.0028,,,9.797599792,0.217799991,0.359899998,,,53,9.737999793,0.215699991,0.362699998
1.68301E+18,1.105383545,-0.069299996,-0.0009,0.020199999,,,9.797499657,0.216699988,0.362199992,,,54,9.728199661,0.215799988,0.382399991
1.68301E+18,1.125383545,-0.0592,-0.0014,0.022299999,,,9.797200203,0.217099994,0.369899988,,,55,9.738000203,0.215699994,0.392199988
1.68301E+18,1.145383545,-0.0592,-0.0015,-0.0059,,,9.797299385,0.217299998,0.368799984,,,56,9.738099385,0.215799998,0.362899985
1.68301E+18,1.165383545,-0.068999998,-0.0017,0.0023,,,9.797200203,0.217399999,0.370199978,,,57,9.728200205,0.2157,0.372499978
1.68301E+18,1.185383545,-0.0592,0.0058,-0.0062,,,9.797200203,0.219699994,0.368999988,,,58,9.738000203,0.225499994,0.362799988
1.68301E+18,1.205383545,-0.0495,0.0037,-0.0122,,,9.797299385,0.221799999,0.365199983,,,59,9.747799385,0.225499999,0.352999983
1.68301E+18,1.225383545,-0.039999999,-0.0117,-0.015899999,,,9.797599792,0.21769999,0.359200001,,,60,9.757599793,0.20599999,0.343300002
1.68301E+18,1.245383545,-0.049799997,0.020099999,-0.0122,,,9.797599792,0.224899992,0.355399996,,,61,9.747799795,0.244999992,0.343199996
1.68301E+18,1.265383545,-0.049899999,-0.0145,-0.0021,,,9.797699928,0.220499992,0.355199993,,,62,9.747799929,0.205999993,0.353099993
1.68301E+18,1.285383545,-0.069399998,0.0037,-0.0023,,,9.797599792,0.221799999,0.355399996,,,63,9.728199795,0.225499999,0.353099996
1.68301E+18,1.305383545,-0.049699999,0.0024,0.0048,,,9.797499657,0.22299999,0.357899994,,,64,9.747799657,0.22539999,0.362699993
1.68301E+18,1.325383545,-0.049699999,-0.0073,0.0046,,,9.797499657,0.22299999,0.358099997,,,65,9.747799657,0.21569999,0.362699997
1.68301E+18,1.345383545,-0.049699999,-0.0073,0.0045,,,9.797499657,0.22299999,0.358199984,,,66,9.747799657,0.21569999,0.362699984
1.68301E+18,1.365383545,-0.039899997,-0.027099999,0.0042,,,9.797499657,0.223199993,0.358500004,,,67,9.757599659,0.196099995,0.362700004
1.68301E+18,1.385383545,-0.039899997,-0.0076,0.023599999,,,9.797499657,0.223399997,0.358699977,,,68,9.757599659,0.215799997,0.382299976
1.68301E+18,1.405383545,-0.049699999,-0.027199998,0.013499999,,,9.797499657,0.223299995,0.358999997,,,69,9.747799657,0.196099997,0.372499997
1.68301E+18,1.425383545,-0.029999999,-0.0075,0.0132,,,9.797499657,0.223299995,0.359299988,,,70,9.767499657,0.215799995,0.372499987
1.68301E+18,1.445383545,-0.039799999,-0.0075,-0.0069,,,9.797399521,0.223199993,0.359899998,,,71,9.757599521,0.215699994,0.352999998
1.68301E+18,1.465383545,-0.039799999,-0.0075,-0.0173,,,9.797399521,0.223199993,0.360499978,,,72,9.757599521,0.215699994,0.343199978
1.68301E+18,1.485383545,-0.049599998,0.0025,-0.0081,,,9.797399521,0.222899988,0.361200005,,,73,9.747799523,0.225399988,0.353100005
1.68301E+18,1.505383545,-0.039699998,-0.0139,0.0062,,,9.797299385,0.219799995,0.366299987,,,74,9.757599387,0.205899996,0.372499987
1.68301E+18,1.525383545,-0.0592,-0.012999999,0.0022,,,9.797200203,0.218999997,0.370299995,,,75,9.738000203,0.205999997,0.372499995
1.68301E+18,1.545383545,-0.0394,-0.0029,0.0078,,,9.796999931,0.21859999,0.374499977,,,76,9.757599931,0.21569999,0.382299976
1.68301E+18,1.565383545,-0.0491,0.0072,0.024999999,,,9.796899796,0.2183,0.376899987,,,77,9.747799795,0.2255,0.401899986
1.68301E+18,1.585383545,-0.029199999,-0.0081,0.015199999,,,9.796599388,0.214099988,0.386700004,,,78,9.767399389,0.205999988,0.401900004
1.68301E+18,1.605383545,-0.029299999,-0.0059,-0.0037,,,9.796699524,0.211799994,0.386099994,,,79,9.767399525,0.205899994,0.382399994
1.68301E+18,1.625383545,-0.0106,-0.0036,-0.0307,,,9.797599792,0.2095,0.364099979,,,80,9.786999793,0.2059,0.333399979
1.68301E+18,1.645383545,-0.0007,0.0244,-0.0021,,,9.797499657,0.210899994,0.36499998,,,81,9.796799657,0.235299993,0.36289998
1.68301E+18,1.665383545,-0.0889,-0.006,0.0082,,,9.797499657,0.211999997,0.364399999,,,82,9.708599657,0.205999997,0.372599999
